Scan	  Chan 1	

1	-4.57367	
2	-4.56299	
3	-4.55963	
4	-4.57153	
5	-4.58008	
6	-4.57123	
7	-4.57916	
8	-4.57733	
9	-4.5755	
10	-4.56818	
11	-4.57306	
12	-4.5752	
13	-4.57977	
14	-4.56757	
15	-4.56665	
16	-4.58649	
17	-4.5697	
18	-4.56512	
19	-4.58435	
20	-4.58313	
21	-4.56238	
22	-4.57916	
23	-4.58282	
24	-4.57916	
25	-4.56329	
26	-4.5755	
27	-4.57092	
28	-4.5752	
29	-4.57825	
30	-4.57977	
31	-4.57001	
32	-4.56726	
33	-4.55688	
34	-4.57214	
35	-4.58221	
36	-4.56268	
37	-4.57489	
38	-4.57458	
39	-4.56207	
40	-4.56635	
41	-4.58435	
42	-4.57184	
43	-4.56696	
44	-4.57642	
45	-4.57489	
46	-4.57489	
47	-4.57336	
48	-4.58801	
49	-4.5694	
50	-4.56451	
51	-4.56299	
52	-4.57031	
53	-4.57062	
54	-4.5813	
55	-4.58557	
56	-4.55688	
57	-4.56146	
58	-4.5578	
59	-4.5697	
60	-4.56543	
61	-4.54773	
62	-4.56482	
63	-4.57184	
64	-4.54529	
65	-4.55719	
66	-4.56299	
67	-4.55444	
68	-4.54559	
69	-4.57764	
70	-4.56177	
71	-4.55658	
72	-4.55933	
73	-4.57001	
74	-4.5636	
75	-4.53339	
76	-4.55292	
77	-4.55811	
78	-4.57642	
79	-4.55688	
80	-4.56635	
81	-4.56085	
82	-4.57153	
83	-4.55109	
84	-4.55688	
85	-4.55688	
86	-4.53949	
87	-4.56635	
88	-4.57855	
89	-4.54926	
90	-4.55078	
91	-4.5694	
92	-4.55383	
93	-4.54376	
94	-4.55719	
95	-4.57306	
96	-4.55261	
97	-4.5578	
98	-4.56818	
99	-4.55505	
100	-4.54437	
101	-4.53979	
102	-4.54803	
103	-4.56116	
104	-4.55475	
105	-4.55475	
106	-4.54956	
107	-4.54651	
108	-4.5401	
109	-4.56238	
110	-4.55078	
111	-4.54407	
112	-4.55536	
113	-4.57001	
114	-4.56573	
115	-4.54529	
116	-4.56635	
117	-4.56696	
118	-4.54102	
119	-4.56604	
120	-4.5697	
121	-4.56329	
122	-4.56116	
123	-4.54742	
124	-4.56757	
125	-4.55414	
126	-4.55109	
127	-4.55872	
128	-4.57672	
129	-4.55322	
130	-4.55658	
131	-4.5694	
132	-4.54803	
133	-4.552	
134	-4.55383	
135	-4.56299	
136	-4.53857	
137	-4.56543	
138	-4.57092	
139	-4.55292	
140	-4.5462	
141	-4.54926	
142	-4.5578	
143	-4.54987	
144	-4.56329	
145	-4.57825	
146	-4.56268	
147	-4.56299	
148	-4.55872	
149	-4.55597	
150	-4.55322	
151	-4.55688	
152	-4.55933	
153	-4.56116	
154	-4.56146	
155	-4.55475	
156	-4.56207	
157	-4.55841	
158	-4.55627	
159	-4.5755	
160	-4.55872	
161	-4.54803	
162	-4.56573	
163	-4.57916	
164	-4.56696	
165	-4.55261	
166	-4.55627	
167	-4.55078	
168	-4.55841	
169	-4.56299	
170	-4.57611	
171	-4.55902	
172	-4.56207	
173	-4.55719	
174	-4.5636	
175	-4.55933	
176	-4.55597	
177	-4.56635	
178	-4.56726	
179	-4.55261	
180	-4.56451	
181	-4.55261	
182	-4.56665	
183	-4.55933	
184	-4.55597	
185	-4.5694	
186	-4.55627	
187	-4.55719	
188	-4.57336	
189	-4.56268	
190	-4.54346	
191	-4.5459	
192	-4.56573	
193	-4.55475	
194	-4.55658	
195	-4.56696	
196	-4.56329	
197	-4.5459	
198	-4.56146	
199	-4.55902	
200	-4.56299	
201	-4.55353	
202	-4.56604	
203	-4.56757	
204	-4.54803	
205	-4.56238	
206	-4.56543	
207	-4.56512	
208	-4.54926	
209	-4.54681	
210	-4.5697	
211	-4.56635	
212	-4.552	
213	-4.56726	
214	-4.55597	
215	-4.54498	
216	-4.56726	
217	-4.56299	
218	-4.56329	
219	-4.56543	
220	-4.58008	
221	-4.56573	
222	-4.56024	
223	-4.56329	
224	-4.5639	
225	-4.56085	
226	-4.55017	
227	-4.56207	
228	-4.57916	
229	-4.57031	
230	-4.55658	
231	-4.5636	
232	-4.56604	
233	-4.54437	
234	-4.56696	
235	-4.56757	
236	-4.55353	
237	-4.5636	
238	-4.57764	
239	-4.56543	
240	-4.54651	
241	-4.55902	
242	-4.56757	
243	-4.56543	
244	-4.56757	
245	-4.57214	
246	-4.55627	
247	-4.56726	
248	-4.55048	
249	-4.56024	
250	-4.5694	
251	-4.54437	
252	-4.55872	
253	-4.57153	
254	-4.55017	
255	-4.55231	
256	-4.5578	
257	-4.55688	
258	-4.55414	
259	-4.56024	
260	-4.57733	
261	-4.56665	
262	-4.56085	
263	-4.55841	
264	-4.55292	
265	-4.55353	
266	-4.5636	
267	-4.56268	
268	-4.57062	
269	-4.57062	
270	-4.5575	
271	-4.55811	
272	-4.55841	
273	-4.55688	
274	-4.56085	
275	-4.57581	
276	-4.56451	
277	-4.57153	
278	-4.57855	
279	-4.5517	
280	-4.552	
281	-4.55933	
282	-4.56879	
283	-4.5462	
284	-4.56665	
285	-4.57764	
286	-4.56543	
287	-4.56696	
288	-4.57184	
289	-4.55688	
290	-4.55017	
291	-4.56055	
292	-4.55475	
293	-4.56909	
294	-4.55322	
295	-4.57245	
296	-4.56299	
297	-4.56665	
298	-4.55536	
299	-4.56482	
300	-4.57397	
301	-4.54468	
302	-4.5694	
303	-4.57825	
304	-4.56818	
305	-4.53796	
306	-4.55505	
307	-4.56451	
308	-4.55322	
309	-4.56482	
310	-4.5694	
311	-4.55902	
312	-4.56573	
313	-4.55963	
314	-4.56238	
315	-4.55627	
316	-4.55475	
317	-4.552	
318	-4.57092	
319	-4.56757	
320	-4.55841	
321	-4.56543	
322	-4.56818	
323	-4.54407	
324	-4.56696	
325	-4.56238	
326	-4.54803	
327	-4.55353	
328	-4.57428	
329	-4.56696	
330	-4.53644	
331	-4.56299	
332	-4.57336	
333	-4.56787	
334	-4.55872	
335	-4.56787	
336	-4.57062	
337	-4.56299	
338	-4.55963	
339	-4.56543	
340	-4.56482	
341	-4.5694	
342	-4.56573	
343	-4.57764	
344	-4.55811	
345	-4.55536	
346	-4.55719	
347	-4.57001	
348	-4.55231	
349	-4.55963	
350	-4.57733	
351	-4.56451	
352	-4.56451	
353	-4.5755	
354	-4.56604	
355	-4.56635	
356	-4.56329	
357	-4.57672	
358	-4.57733	
359	-4.57092	
360	-4.56879	
361	-4.55597	
362	-4.56726	
363	-4.56299	
364	-4.56055	
365	-4.56268	
366	-4.55048	
367	-4.56604	
368	-4.57367	
369	-4.55536	
370	-4.5517	
371	-4.56604	
372	-4.56726	
373	-4.55109	
374	-4.5697	
375	-4.57123	
376	-4.55933	
377	-4.55261	
378	-4.56451	
379	-4.56512	
380	-4.54193	
381	-4.5578	
382	-4.55688	
383	-4.57306	
384	-4.56482	
385	-4.56879	
386	-4.56116	
387	-4.56512	
388	-4.56024	
389	-4.5639	
390	-4.55505	
391	-4.54803	
392	-4.56665	
393	-4.5816	
394	-4.5578	
395	-4.55536	
396	-4.56635	
397	-4.56543	
398	-4.55048	
399	-4.5575	
400	-4.58801	
401	-4.5639	
402	-4.56055	
403	-4.55933	
404	-4.56909	
405	-4.55536	
406	-4.56207	
407	-4.55627	
408	-4.57031	
409	-4.56238	
410	-4.56787	
411	-4.57031	
412	-4.5575	
413	-4.55383	
414	-4.57123	
415	-4.56879	
416	-4.55078	
417	-4.57336	
418	-4.5871	
419	-4.55933	
420	-4.55872	
421	-4.56268	
422	-4.56573	
423	-4.56055	
424	-4.57458	
425	-4.58496	
426	-4.55902	
427	-4.56024	
428	-4.56543	
429	-4.56207	
430	-4.55719	
431	-4.56299	
432	-4.58313	
433	-4.57458	
434	-4.56177	
435	-4.56757	
436	-4.57642	
437	-4.56024	
438	-4.55658	
439	-4.57184	
440	-4.56512	
441	-4.56757	
442	-4.56543	
443	-4.57397	
444	-4.56329	
445	-4.54926	
446	-4.57001	
447	-4.56879	
448	-4.56146	
449	-4.55658	
450	-4.57123	
451	-4.57367	
452	-4.56604	
453	-4.5578	
454	-4.57153	
455	-4.56635	
456	-4.56512	
457	-4.55811	
458	-4.56757	
459	-4.56146	
460	-4.55902	
461	-4.56696	
462	-4.56879	
463	-4.56085	
464	-4.56696	
465	-4.5636	
466	-4.56909	
467	-4.56482	
468	-4.59259	
469	-4.55963	
