Scan	  Chan 1	

1	-3.77075	
2	-3.75183	
3	-3.77167	
4	-3.76404	
5	-3.76068	
6	-3.7619	
7	-3.75336	
8	-3.76617	
9	-3.76221	
10	-3.76312	
11	-3.77899	
12	-3.78571	
13	-3.76251	
14	-3.7619	
15	-3.76251	
16	-3.76648	
17	-3.75824	
18	-3.77228	
19	-3.7851	
20	-3.76587	
21	-3.76495	
22	-3.78937	
23	-3.78174	
24	-3.74908	
25	-3.7674	
26	-3.77808	
27	-3.7738	
28	-3.77441	
29	-3.77869	
30	-3.75824	
31	-3.77533	
32	-3.77289	
33	-3.7619	
34	-3.7738	
35	-3.76251	
36	-3.77075	
37	-3.77136	
38	-3.76099	
39	-3.76038	
40	-3.76221	
41	-3.76495	
42	-3.74664	
43	-3.75793	
44	-3.77502	
45	-3.75977	
46	-3.77258	
47	-3.78204	
48	-3.75824	
49	-3.74939	
50	-3.76648	
51	-3.76648	
52	-3.75732	
53	-3.75519	
54	-3.76923	
55	-3.75977	
56	-3.76007	
57	-3.76678	
58	-3.75458	
59	-3.74847	
60	-3.7561	
61	-3.77289	
62	-3.77533	
63	-3.76251	
64	-3.75458	
65	-3.76373	
66	-3.76221	
67	-3.74512	
68	-3.75153	
69	-3.7674	
70	-3.75671	
71	-3.77136	
72	-3.77686	
73	-3.75275	
74	-3.73932	
75	-3.75732	
76	-3.75031	
77	-3.75793	
78	-3.75702	
79	-3.78723	
80	-3.76404	
81	-3.76068	
82	-3.75946	
83	-3.76251	
84	-3.75519	
85	-3.76709	
86	-3.75977	
87	-3.7619	
88	-3.76221	
89	-3.75092	
90	-3.76251	
91	-3.76526	
92	-3.74969	
93	-3.76221	
94	-3.76404	
95	-3.75824	
96	-3.77228	
97	-3.78693	
98	-3.76801	
99	-3.74573	
100	-3.76404	
101	-3.77319	
102	-3.76251	
103	-3.75854	
104	-3.78174	
105	-3.7674	
106	-3.75977	
107	-3.75854	
108	-3.76404	
109	-3.76221	
110	-3.76678	
111	-3.76465	
112	-3.77319	
113	-3.7616	
114	-3.75183	
115	-3.75946	
116	-3.76251	
117	-3.75275	
118	-3.75366	
119	-3.76923	
120	-3.75305	
121	-3.76617	
122	-3.78296	
123	-3.7735	
124	-3.75427	
125	-3.76556	
126	-3.76587	
127	-3.76556	
128	-3.76587	
129	-3.77533	
130	-3.76923	
131	-3.7616	
132	-3.77319	
133	-3.76465	
134	-3.76831	
135	-3.75702	
136	-3.77167	
137	-3.7793	
138	-3.77106	
139	-3.75549	
140	-3.76404	
141	-3.76801	
142	-3.75214	
143	-3.77075	
144	-3.77563	
145	-3.76007	
146	-3.77014	
147	-3.7915	
148	-3.76495	
149	-3.75366	
150	-3.7619	
151	-3.76251	
152	-3.76282	
153	-3.75214	
154	-3.77075	
155	-3.76709	
156	-3.76312	
157	-3.76404	
158	-3.75885	
159	-3.75702	
160	-3.74786	
161	-3.76251	
162	-3.76862	
163	-3.76038	
164	-3.74939	
165	-3.75214	
166	-3.7558	
167	-3.74878	
168	-3.7616	
169	-3.7674	
170	-3.75458	
171	-3.75824	
172	-3.77747	
173	-3.77319	
174	-3.75397	
175	-3.76801	
176	-3.76282	
177	-3.76953	
178	-3.76678	
179	-3.77899	
180	-3.77228	
181	-3.76831	
182	-3.77045	
183	-3.77045	
184	-3.77991	
185	-3.76007	
186	-3.77472	
187	-3.78723	
188	-3.75977	
189	-3.76526	
190	-3.76526	
191	-3.77167	
192	-3.75336	
193	-3.75763	
194	-3.76801	
195	-3.75214	
196	-3.77808	
197	-3.77899	
198	-3.76373	
199	-3.74542	
200	-3.77045	
201	-3.75092	
202	-3.76434	
203	-3.75854	
204	-3.77228	
205	-3.75397	
206	-3.77441	
207	-3.76373	
208	-3.76984	
209	-3.75275	
210	-3.77167	
211	-3.75336	
212	-3.77441	
213	-3.77106	
214	-3.75244	
215	-3.75671	
216	-3.76007	
217	-3.75519	
218	-3.76923	
219	-3.77258	
220	-3.76526	
221	-3.76434	
222	-3.78479	
223	-3.7558	
224	-3.75122	
