Scan	  Chan 1	

1	2.84515	
2	2.81769	
3	2.81525	
4	2.80548	
5	2.83295	
6	2.82288	
7	2.80762	
8	2.8244	
9	2.81525	
10	2.79816	
11	2.81464	
12	2.81433	
13	2.82959	
14	2.79633	
15	2.81555	
16	2.84973	
17	2.80945	
18	2.82654	
19	2.81281	
20	2.81799	
21	2.80182	
22	2.81036	
23	2.83752	
24	2.81555	
25	2.79877	
26	2.82562	
27	2.81891	
28	2.80029	
29	2.79663	
30	2.82532	
31	2.82898	
32	2.79846	
33	2.81555	
34	2.80548	
35	2.80548	
36	2.81616	
37	2.81158	
38	2.8244	
39	2.80548	
40	2.80518	
41	2.82806	
42	2.80426	
43	2.8125	
44	2.81586	
45	2.81311	
46	2.80243	
47	2.81952	
48	2.84973	
49	2.80182	
50	2.81281	
51	2.83722	
52	2.8067	
53	2.80334	
54	2.81067	
55	2.82532	
56	2.82013	
57	2.80579	
58	2.81189	
59	2.82135	
60	2.80121	
61	2.80762	
62	2.81097	
63	2.82837	
64	2.80518	
65	2.8183	
66	2.84302	
67	2.80273	
68	2.82043	
69	2.81616	
70	2.82135	
71	2.80945	
72	2.81616	
73	2.84424	
74	2.81281	
75	2.80121	
76	2.83081	
77	2.8183	
78	2.80396	
79	2.81067	
80	2.8241	
81	2.8241	
82	2.80396	
83	2.84058	
84	2.82318	
85	2.81403	
86	2.82257	
87	2.81982	
88	2.8299	
89	2.80975	
90	2.81494	
91	2.83325	
92	2.82471	
93	2.80884	
94	2.81708	
95	2.82043	
96	2.8067	
97	2.80731	
98	2.83997	
99	2.81067	
100	2.80334	
101	2.84119	
102	2.81403	
103	2.80396	
104	2.80426	
105	2.83295	
106	2.82135	
107	2.8186	
108	2.82745	
109	2.82654	
110	2.80304	
111	2.81952	
112	2.8302	
113	2.84088	
114	2.81036	
115	2.82166	
116	2.83264	
117	2.80914	
118	2.82013	
119	2.80731	
120	2.82562	
121	2.8067	
122	2.81586	
123	2.83447	
124	2.80914	
125	2.79633	
126	2.83997	
127	2.80579	
128	2.79633	
129	2.8067	
130	2.83203	
131	2.82166	
132	2.80975	
133	2.83875	
134	2.81128	
135	2.80334	
136	2.80701	
137	2.80823	
138	2.83081	
139	2.80731	
140	2.82043	
141	2.83112	
142	2.82043	
143	2.80273	
144	2.81677	
145	2.81555	
146	2.80701	
147	2.82867	
148	2.84485	
149	2.80884	
150	2.81311	
151	2.83264	
152	2.80731	
153	2.80975	
154	2.81036	
155	2.83569	
156	2.82166	
157	2.80457	
158	2.82623	
159	2.80945	
160	2.80334	
161	2.81097	
162	2.81097	
163	2.82684	
164	2.80884	
165	2.82166	
166	2.83142	
167	2.81921	
168	2.82379	
169	2.81281	
170	2.82349	
