Scan	  Chan 1	

1	-3.2019	
2	-3.2019	
3	-3.45703	
4	-3.33099	
5	-3.60687	
6	-3.71857	
7	-3.65143	
8	-3.44879	
9	-3.38501	
10	-3.35327	
11	-3.23303	
12	-3.5675	
13	-3.49182	
14	-3.89374	
15	-3.38684	
16	-2.90192	
17	-3.61908	
18	-3.4317	
19	-3.51715	
20	-3.51196	
21	-3.00751	
22	-3.4256	
23	-3.4845	
24	-3.33588	
25	-3.39783	
26	-3.11005	
27	-3.07312	
28	-3.77319	
29	-3.11646	
30	-3.92639	
31	-3.42499	
32	-3.34961	
33	-3.1308	
34	-3.47198	
35	-3.77045	
36	-3.47809	
37	-3.28827	
38	-3.42407	
39	-3.58398	
40	-3.36792	
41	-3.57452	
42	-3.30872	
43	-3.35876	
44	-3.39386	
45	-3.37463	
46	-3.29651	
47	-3.20587	
48	-3.29407	
49	-3.83698	
50	-3.37006	
51	-2.97211	
52	-3.17841	
53	-3.23395	
54	-3.14575	
55	-3.47778	
56	-3.51379	
57	-3.10028	
58	-3.51624	
59	-3.63861	
60	-3.46008	
61	-3.31024	
62	-3.91357	
63	-3.7262	
64	-3.34503	
65	-3.67401	
66	-3.14514	
67	-3.80493	
68	-3.43109	
69	-3.32825	
70	-3.37799	
71	-3.11554	
72	-3.60809	
73	-3.51562	
74	-3.60535	
75	-3.88	
76	-3.54645	
77	-3.23914	
78	-3.08563	
79	-3.38501	
80	-3.46344	
81	-3.60077	
82	-3.58368	
83	-3.3432	
84	-3.45062	
85	-3.2962	
86	-3.42163	
87	-3.42804	
88	-3.24097	
89	-3.7561	
90	-3.16406	
91	-3.31085	
92	-2.9483	
93	-3.29651	
94	-3.68195	
95	-3.54797	
96	-3.64166	
97	-3.43231	
98	-3.49884	
99	-3.51654	
100	-3.2428	
101	-3.77014	
102	-3.34991	
103	-3.17993	
104	-3.19031	
105	-3.38562	
106	-3.30688	
107	-3.46375	
108	-3.81897	
109	-3.45032	
110	-3.8382	
111	-3.30139	
112	-3.51257	
113	-3.25592	
114	-3.31024	
115	-3.24799	
116	-3.13538	
117	-3.0838	
118	-3.46283	
119	-3.24707	
120	-3.52325	
121	-3.50861	
