Scan	  Chan 1	

1	-3.85101	
2	-3.94043	
3	-3.98743	
4	-3.64807	
5	-4.13696	
6	-4.01428	
7	-4.01001	
8	-3.43689	
9	-4.18823	
10	-3.76587	
11	-3.88702	
12	-3.43018	
13	-3.47839	
14	-3.99445	
15	-3.82965	
16	-4.23157	
17	-4.12018	
18	-3.8855	
19	-3.74939	
20	-3.7085	
21	-4.05884	
22	-3.93097	
23	-4.02222	
24	-3.95355	
25	-3.56262	
26	-3.73047	
27	-4.15497	
28	-3.99719	
29	-3.99658	
30	-3.82507	
31	-3.78754	
32	-4.09424	
33	-3.84033	
34	-3.8028	
35	-4.03748	
36	-4.14154	
37	-3.93982	
38	-3.54858	
39	-4.07623	
40	-3.73718	
41	-4.21509	
42	-4.20013	
43	-3.87421	
44	-4.07379	
45	-3.61877	
46	-4.15894	
47	-3.99567	
48	-3.76587	
49	-3.90564	
50	-3.88428	
51	-3.99414	
52	-3.95935	
53	-3.45245	
54	-3.93188	
55	-4.18213	
56	-4.23981	
57	-3.83667	
58	-4.2157	
59	-4.11591	
60	-4.0918	
61	-3.97766	
62	-4.02557	
63	-4.06738	
64	-3.57819	
65	-3.91785	
66	-4.02588	
67	-3.96118	
68	-3.15674	
69	-3.87054	
70	-3.77655	
71	-3.84949	
72	-3.9325	
73	-3.84674	
74	-4.1452	
75	-4.12262	
76	-3.76099	
77	-3.81042	
78	-3.31635	
79	-4.01947	
80	-4.04205	
81	-3.95325	
82	-4.07379	
83	-3.78906	
84	-4.00177	
85	-4.02649	
86	-4.03595	
87	-4.00085	
88	-3.97675	
89	-3.17841	
90	-3.90503	
91	-3.93951	
92	-4.19312	
93	-3.54706	
94	-4.19006	
95	-4.13849	
96	-4.08997	
97	-4.12964	
98	-4.01672	
99	-4.17816	
100	-3.41949	
101	-3.81866	
102	-4.05212	
103	-4.02893	
104	-4.18671	
105	-3.81195	
106	-4.0448	
107	-4.06128	
108	-4.04175	
109	-3.99719	
110	-3.60016	
111	-4.10797	
112	-4.1983	
113	-3.49457	
114	-4.01428	
115	-3.61755	
116	-3.94104	
117	-3.94287	
118	-3.9621	
119	-3.49182	
120	-3.74512	
121	-4.08875	
122	-3.93829	
123	-3.84705	
124	-3.49792	
125	-4.08783	
126	-4.01825	
127	-3.78174	
128	-3.99261	
129	-3.94257	
130	-3.63037	
131	-3.97827	
132	-3.91632	
133	-4.07013	
134	-3.92914	
135	-3.5907	
136	-4.17938	
137	-4.11865	
138	-3.49945	
139	-4.15283	
140	-4.02344	
141	-4.1568	
142	-3.90106	
143	-4.02222	
144	-3.50861	
145	-4.03595	
146	-3.98743	
147	-4.08203	
148	-3.76068	
149	-4.10828	
150	-3.63586	
151	-3.71002	
152	-3.96362	
153	-3.35144	
154	-4.02771	
155	-3.87665	
156	-4.00177	
157	-3.93127	
158	-3.99567	
159	-3.96576	
160	-4.18182	
161	-4.10828	
162	-4.10095	
163	-4.02161	
164	-4.04205	
165	-3.83209	
166	-3.90503	
167	-4.09607	
168	-3.92914	
169	-3.58734	
170	-3.57178	
171	-4.10431	
172	-3.84796	
173	-3.91144	
174	-4.0976	
175	-4.12842	
176	-4.14368	
177	-4.00604	
178	-3.46985	
179	-3.71399	
180	-3.74908	
181	-4.12323	
182	-3.21716	
183	-4.11316	
184	-3.79028	
185	-3.89435	
186	-3.61328	
187	-4.00391	
188	-3.96179	
189	-3.76587	
190	-3.53638	
191	-3.99506	
192	-4.10095	
193	-3.92273	
194	-3.52203	
195	-4.1391	
196	-3.84064	
197	-4.13513	
198	-3.75763	
199	-4.02496	
200	-3.70331	
201	-4.06799	
202	-3.94043	
203	-4.16321	
204	-4.09149	
205	-3.91571	
206	-3.91083	
207	-3.93677	
208	-3.7915	
209	-4.02893	
210	-3.83423	
211	-3.63403	
212	-4.01855	
213	-4.12384	
214	-3.91663	
215	-4.05731	
216	-3.72162	
217	-4.03137	
218	-4.04938	
219	-4.10004	
220	-3.86658	
221	-4.02222	
222	-4.06982	
223	-3.83484	
224	-4.1449	
225	-3.39844	
226	-3.77106	
227	-4.01459	
228	-3.63922	
229	-4.2038	
230	-3.71429	
231	-4.04022	
232	-4.07196	
233	-4.07593	
234	-3.72559	
235	-4.01459	
236	-4.09576	
237	-3.96301	
238	-4.22607	
239	-4.03107	
240	-3.63495	
241	-4.17389	
242	-3.96515	
243	-3.93646	
244	-3.85468	
245	-3.88672	
246	-3.65479	
247	-4.23096	
248	-3.62671	
249	-4.20135	
250	-4.09637	
251	-3.89008	
252	-3.974	
253	-3.31696	
254	-4.06921	
255	-3.96454	
256	-4.01794	
257	-4.13483	
258	-3.89984	
259	-3.81561	
260	-4.07013	
261	-4.0448	
262	-3.93402	
263	-3.81744	
264	-3.65295	
265	-4.11713	
266	-4.11591	
267	-4.04083	
268	-3.74939	
269	-4.19525	
270	-4.06067	
271	-4.17114	
272	-4.13025	
273	-4.17938	
274	-3.8678	
275	-3.79822	
276	-4.0509	
277	-4.12689	
278	-4.02283	
279	-4.07867	
280	-4.2276	
281	-3.86993	
282	-3.73444	
283	-3.77777	
284	-4.14368	
285	-4.0152	
