Scan	  Chan 1	

1	-3.94348	
2	-3.63647	
3	-3.89099	
4	-3.42529	
5	-3.98224	
6	-3.57025	
7	-4.09119	
8	-3.83728	
9	-3.85345	
10	-3.67737	
11	-3.49243	
12	-3.97369	
13	-3.84674	
14	-3.64136	
15	-4.0332	
16	-4.14276	
17	-3.50372	
18	-3.65997	
19	-3.93127	
20	-3.96118	
21	-3.80981	
22	-4.07593	
23	-4.05457	
24	-3.6496	
25	-3.7323	
26	-3.71399	
27	-3.815	
28	-3.81073	
29	-3.56293	
30	-3.34229	
31	-4.216	
32	-3.86383	
33	-3.10699	
34	-3.85773	
35	-3.83362	
36	-3.93829	
37	-4.10217	
38	-4.04083	
39	-3.68042	
40	-3.97339	
41	-3.94287	
42	-3.54828	
43	-3.89862	
44	-3.48419	
45	-4.12415	
46	-3.17383	
47	-3.86993	
48	-3.46405	
49	-4.07928	
50	-3.99323	
51	-3.26477	
52	-3.74786	
53	-3.8678	
54	-3.54462	
55	-3.96545	
56	-3.63159	
57	-3.6615	
58	-3.69354	
59	-3.90106	
60	-3.79669	
61	-3.70758	
62	-3.43048	
63	-3.70209	
64	-3.31909	
65	-3.80402	
66	-3.72742	
67	-3.89801	
68	-3.8916	
69	-3.38318	
70	-3.9151	
71	-3.66058	
72	-3.62396	
73	-3.88245	
74	-3.93768	
75	-3.99353	
76	-3.96271	
77	-3.95294	
78	-3.76526	
79	-3.88092	
80	-3.85773	
81	-3.41492	
82	-3.63464	
83	-3.92487	
84	-3.61481	
85	-3.7146	
86	-3.6203	
87	-3.59222	
88	-3.70972	
89	-3.83881	
90	-3.92914	
91	-3.8089	
92	-3.59253	
93	-3.99292	
94	-3.51227	
95	-3.71979	
96	-3.65723	
97	-3.96606	
98	-3.76648	
99	-3.28156	
100	-3.71918	
101	-3.90656	
102	-3.38989	
103	-3.6673	
104	-3.71399	
105	-3.66974	
106	-3.98865	
107	-3.84338	
108	-3.95111	
109	-3.8559	
110	-3.68378	
111	-3.73688	
112	-3.90808	
113	-3.44269	
114	-3.89374	
115	-4.00421	
116	-3.98102	
117	-3.77747	
118	-3.5791	
119	-3.79425	
120	-3.60474	
