Scan	  Chan 1	

1	-3.99933	
2	-3.91266	
3	-3.99872	
4	-3.99048	
5	-4.03992	
6	-3.96057	
7	-3.97278	
8	-4.04449	
9	-4.01642	
10	-4.03473	
11	-4.10156	
12	-4.00818	
13	-3.97797	
14	-3.99292	
15	-3.99689	
16	-4.00299	
17	-3.99323	
18	-4.02649	
19	-4.00269	
20	-3.99445	
21	-3.99567	
22	-3.97125	
23	-3.99872	
24	-4.13574	
25	-4.00116	
26	-3.9859	
27	-4.05396	
28	-4.01672	
29	-4.05121	
30	-4.02557	
31	-4.0271	
32	-4.08325	
33	-4.01123	
34	-4.01062	
35	-3.92395	
36	-4.03778	
37	-3.97369	
38	-4.07959	
39	-3.93738	
40	-4.0097	
41	-3.97766	
42	-4.00391	
43	-3.98224	
44	-4.06097	
45	-4.06616	
46	-3.96912	
47	-3.95294	
48	-4.01642	
49	-3.95721	
50	-3.99994	
51	-3.93616	
52	-4.07928	
53	-4.1626	
54	-4.05548	
55	-4.06738	
56	-3.97247	
57	-3.94409	
58	-4.0274	
59	-3.99841	
60	-4.05884	
61	-4.04785	
62	-4.0152	
63	-4.00513	
64	-3.98071	
65	-4.03198	
66	-4.07379	
67	-4.00208	
68	-4.02771	
69	-4.01581	
70	-3.99933	
71	-4.0332	
72	-3.94714	
73	-4.0271	
74	-4.01367	
75	-3.97003	
76	-3.9917	
77	-4.06281	
78	-4.09424	
79	-4.06158	
80	-3.97675	
81	-4.0213	
82	-3.97247	
83	-3.99139	
84	-4.0979	
85	-4.02557	
86	-4.12445	
87	-4.04785	
88	-4.03351	
89	-4.00421	
90	-3.96454	
91	-4.0036	
92	-3.99536	
93	-4.03015	
94	-3.97278	
95	-3.97003	
96	-4.06982	
97	-4.08417	
98	-4.00635	
99	-4.21692	
100	-4.00208	
101	-3.98834	
102	-4.0979	
103	-3.95508	
104	-4.021	
105	-3.87146	
106	-4.04694	
107	-3.75214	
108	-3.97583	
109	-4.19434	
110	-4.04114	
111	-3.9505	
112	-4.03534	
113	-4.04541	
114	-4.07227	
115	-3.97797	
116	-4.06647	
117	-4.00818	
118	-4.02679	
119	-3.99597	
120	-3.92395	
121	-4.05365	
122	-4.02222	
123	-4.08478	
124	-3.74054	
125	-3.99994	
126	-4.11865	
127	-3.96973	
128	-4.01947	
129	-4.04114	
130	-3.90961	
131	-3.95264	
132	-4.01245	
133	-4.01428	
