Scan	  Chan 1	

1	-4.19891	
2	-4.17358	
3	-4.19373	
4	-4.20563	
5	-4.19006	
6	-4.18671	
7	-4.19464	
8	-4.19189	
9	-4.18152	
10	-4.18396	
11	-4.20441	
12	-4.17664	
13	-4.19098	
14	-4.19617	
15	-4.19098	
16	-4.1806	
17	-4.18243	
18	-4.18488	
19	-4.17786	
20	-4.17786	
21	-4.18915	
22	-4.18915	
23	-4.17694	
24	-4.18915	
25	-4.19769	
26	-4.19067	
27	-4.17999	
28	-4.18915	
29	-4.18549	
30	-4.18335	
31	-4.18671	
32	-4.19739	
33	-4.18365	
34	-4.18304	
35	-4.19312	
36	-4.21051	
37	-4.19952	
38	-4.19159	
39	-4.18976	
40	-4.19678	
41	-4.17755	
42	-4.18854	
43	-4.17816	
44	-4.19525	
45	-4.19312	
46	-4.19708	
47	-4.18427	
48	-4.18549	
49	-4.18549	
50	-4.19067	
51	-4.17511	
52	-4.17267	
53	-4.19647	
54	-4.18152	
55	-4.1864	
56	-4.17328	
57	-4.18793	
58	-4.17969	
59	-4.17114	
60	-4.19098	
61	-4.19617	
62	-4.18488	
63	-4.16962	
64	-4.1861	
65	-4.17938	
66	-4.18365	
67	-4.18182	
68	-4.18762	
69	-4.20013	
70	-4.18427	
71	-4.17206	
72	-4.19403	
73	-4.17419	
74	-4.16656	
75	-4.18213	
76	-4.19281	
77	-4.18152	
78	-4.18762	
79	-4.19952	
80	-4.19006	
81	-4.17358	
82	-4.18732	
83	-4.1803	
84	-4.16687	
85	-4.18365	
86	-4.1983	
87	-4.18427	
88	-4.18213	
89	-4.19495	
90	-4.17786	
91	-4.17053	
92	-4.17206	
93	-4.1864	
94	-4.19495	
95	-4.18396	
96	-4.17755	
97	-4.19373	
98	-4.18854	
99	-4.17419	
100	-4.17908	
101	-4.18976	
102	-4.1806	
103	-4.18365	
104	-4.20074	
105	-4.18884	
106	-4.17297	
107	-4.19006	
108	-4.18427	
109	-4.1803	
110	-4.18488	
111	-4.19098	
112	-4.19159	
113	-4.1864	
114	-4.18549	
115	-4.1861	
116	-4.198	
117	-4.18823	
118	-4.1864	
119	-4.19586	
120	-4.18518	
121	-4.17725	
122	-4.18915	
123	-4.18854	
124	-4.17694	
125	-4.18579	
126	-4.20502	
127	-4.1684	
128	-4.18396	
129	-4.19373	
130	-4.19373	
131	-4.17511	
132	-4.18823	
133	-4.19312	
134	-4.19434	
135	-4.19342	
136	-4.18396	
137	-4.18884	
138	-4.17633	
139	-4.1806	
140	-4.1861	
141	-4.19281	
142	-4.17511	
143	-4.18579	
144	-4.20227	
145	-4.19159	
146	-4.17877	
147	-4.19067	
148	-4.19586	
149	-4.18152	
150	-4.18671	
151	-4.20959	
152	-4.17603	
153	-4.18213	
154	-4.20624	
155	-4.18304	
156	-4.16931	
157	-4.18884	
158	-4.19006	
159	-4.19312	
160	-4.19434	
161	-4.1861	
162	-4.18854	
163	-4.17816	
164	-4.17328	
165	-4.18762	
166	-4.20288	
167	-4.17511	
168	-4.17419	
169	-4.19006	
170	-4.18457	
171	-4.17664	
172	-4.18213	
173	-4.18152	
174	-4.17084	
175	-4.18945	
176	-4.20044	
177	-4.1861	
178	-4.19037	
179	-4.19891	
180	-4.18488	
181	-4.16962	
182	-4.17908	
183	-4.1925	
184	-4.19373	
185	-4.18518	
186	-4.18304	
187	-4.18182	
188	-4.18121	
189	-4.19067	
190	-4.19373	
191	-4.19617	
192	-4.18518	
193	-4.20135	
194	-4.20166	
195	-4.18365	
196	-4.18365	
197	-4.19861	
198	-4.19586	
199	-4.17877	
200	-4.18213	
