Scan	  Chan 1	

1	-6.0025	
2	-5.71198	
3	-6.01501	
4	-5.92529	
5	-5.85205	
6	-5.97595	
7	-5.93018	
8	-5.67993	
9	-5.92255	
10	-6.15479	
11	-5.96558	
12	-5.54535	
13	-5.67963	
14	-5.82397	
15	-5.9848	
16	-5.85449	
17	-5.86975	
18	-5.84198	
19	-5.73883	
20	-5.89569	
21	-5.89783	
22	-6.02539	
23	-5.9906	
24	-5.97229	
25	-5.94604	
26	-5.91248	
27	-5.93933	
28	-5.65033	
29	-5.86334	
30	-6.01349	
31	-5.93597	
32	-5.26215	
33	-6.05469	
34	-5.69397	
35	-5.88226	
36	-6.08643	
37	-6.07422	
38	-5.36804	
39	-6.0202	
40	-5.70496	
41	-5.50873	
42	-5.7489	
43	-5.95856	
44	-5.81116	
45	-5.77118	
46	-5.45563	
47	-5.81024	
48	-5.42725	
49	-5.66223	
50	-5.57007	
51	-5.89539	
52	-5.88654	
53	-5.80688	
54	-5.89478	
55	-5.88104	
56	-6.08551	
57	-5.76538	
58	-6.01227	
59	-5.94513	
60	-5.98907	
61	-5.99152	
62	-5.94818	
63	-5.90637	
64	-5.95612	
65	-5.961	
66	-5.79224	
67	-5.99915	
68	-5.9024	
69	-5.93475	
70	-5.91278	
71	-6.16852	
72	-5.60822	
73	-5.32745	
74	-4.96582	
75	-6.04401	
76	-5.64484	
77	-6.09528	
78	-5.96741	
79	-5.76965	
80	-5.99121	
81	-5.75378	
82	-5.77515	
83	-5.94696	
84	-5.95856	
85	-6.07941	
86	-5.99854	
87	-5.8844	
88	-6.0083	
89	-5.80322	
90	-5.65918	
91	-5.88013	
92	-5.95032	
93	-6.00189	
94	-6.02203	
95	-5.0824	
96	-5.89233	
97	-5.9903	
98	-5.95642	
99	-5.84198	
100	-5.78674	
101	-6.02997	
102	-5.80292	
103	-5.466	
104	-5.93933	
105	-5.97534	
106	-5.92316	
107	-5.71564	
108	-6.04034	
109	-6.04004	
110	-5.38055	
111	-5.75073	
112	-5.9198	
113	-5.92987	
114	-5.961	
115	-5.96313	
116	-5.95642	
117	-5.45441	
118	-5.8255	
119	-6.01257	
120	-5.93994	
121	-5.98511	
122	-5.94513	
123	-5.98053	
124	-5.92041	
125	-5.78217	
126	-5.59509	
127	-5.90668	
128	-5.87158	
129	-5.737	
130	-5.89081	
131	-6.14197	
132	-5.98419	
133	-5.77667	
134	-5.8374	
135	-5.9317	
136	-5.85785	
137	-5.39246	
138	-5.95673	
139	-5.92468	
140	-6.06506	
141	-5.66284	
142	-5.58258	
143	-5.92621	
144	-5.86945	
145	-6.02234	
146	-5.7196	
147	-5.84747	
148	-5.88165	
149	-5.77881	
150	-5.84198	
151	-5.96741	
152	-5.51025	
153	-5.96924	
154	-5.95581	
155	-5.95276	
156	-5.90088	
157	-5.88409	
158	-5.87036	
159	-5.92499	
160	-6.03119	
161	-5.42236	
162	-5.86578	
163	-5.99487	
164	-6.00433	
165	-6.0022	
166	-5.60059	
167	-5.40192	
168	-5.94421	
169	-5.8136	
170	-5.8783	
171	-5.85358	
172	-6.02051	
173	-6.09406	
174	-5.28351	
175	-5.88257	
176	-5.93933	
177	-5.91553	
178	-5.48462	
179	-6.05835	
180	-5.86121	
181	-5.90668	
182	-6.01074	
183	-6.18896	
184	-5.9494	
185	-6.02051	
186	-6.1142	
187	-5.64423	
188	-6.02844	
189	-5.41809	
190	-5.96741	
191	-5.60425	
192	-5.78949	
193	-6.01044	
194	-5.90668	
195	-5.98053	
196	-5.75562	
197	-5.84778	
198	-6.00189	
199	-5.8902	
200	-6.00189	
201	-5.68634	
202	-5.97778	
203	-5.94025	
204	-5.86639	
205	-5.89539	
206	-5.88715	
207	-5.90424	
208	-6.0083	
209	-6.09955	
210	-5.88135	
211	-6.07422	
212	-5.98541	
213	-5.96832	
214	-5.95337	
215	-6.04919	
216	-5.96802	
217	-5.5542	
218	-5.95673	
219	-5.50964	
220	-5.9729	
221	-5.71899	
222	-5.87555	
223	-5.98694	
224	-6.05835	
225	-5.85693	
226	-5.77118	
227	-6.05286	
228	-6.10718	
229	-5.9671	
230	-5.83923	
231	-6.01807	
232	-6.02844	
233	-5.98145	
234	-5.90637	
235	-5.96466	
236	-6.00647	
237	-5.93933	
238	-6.12579	
239	-5.87524	
240	-6.00677	
241	-5.96344	
242	-6.07178	
243	-5.90576	
244	-5.90393	
245	-6.10382	
246	-5.6073	
247	-6.11511	
248	-5.50568	
249	-5.85297	
250	-6.05774	
251	-5.98114	
252	-5.93231	
253	-5.96863	
254	-5.93475	
255	-6.16547	
256	-5.98083	
257	-5.89264	
258	-5.97717	
259	-5.94879	
260	-5.33142	
261	-5.97961	
262	-6.04828	
263	-6.01257	
264	-5.8844	
265	-5.88043	
266	-5.78369	
267	-5.85785	
268	-5.86731	
269	-5.81696	
270	-5.75104	
271	-5.63477	
272	-5.92407	
273	-6.05255	
274	-5.97046	
275	-5.82062	
276	-6.00861	
277	-5.6485	
278	-5.74738	
279	-5.81543	
280	-5.23651	
281	-5.79132	
282	-5.87708	
283	-5.68604	
284	-5.74066	
285	-5.6015	
286	-5.4776	
287	-5.90332	
288	-6.04401	
289	-5.78247	
290	-5.88989	
291	-5.60669	
292	-5.9903	
293	-5.97351	
294	-5.87402	
295	-5.99426	
296	-5.89813	
297	-5.53772	
298	-6.00159	
299	-5.84106	
300	-5.97351	
301	-5.42999	
302	-6.12152	
303	-5.64667	
304	-5.55542	
305	-5.93811	
306	-5.96039	
307	-5.97229	
308	-6.00189	
309	-5.47913	
310	-5.29266	
311	-5.61829	
312	-5.43152	
313	-5.74707	
314	-5.76721	
315	-5.9375	
316	-5.90607	
317	-5.80231	
318	-5.69427	
319	-5.82489	
320	-5.99487	
321	-5.90759	
322	-5.96344	
323	-5.88379	
324	-6.05377	
325	-6.0199	
326	-5.87921	
327	-5.51727	
328	-5.45654	
329	-5.92468	
330	-5.80078	
331	-5.86517	
332	-6.05347	
333	-5.98694	
334	-5.93414	
335	-5.98267	
336	-5.75867	
337	-6.08856	
338	-5.50079	
339	-5.83405	
340	-6.00677	
341	-5.83008	
342	-5.39337	
343	-5.98175	
344	-5.73639	
345	-5.93201	
346	-5.93903	
347	-5.79102	
348	-6.03638	
349	-5.71808	
350	-5.59418	
351	-5.90546	
352	-5.37292	
353	-6.05255	
354	-5.961	
355	-5.95886	
356	-6.04797	
357	-5.71716	
358	-5.93903	
359	-5.60883	
360	-5.98236	
361	-5.93079	
362	-5.98694	
363	-5.84686	
364	-5.99792	
365	-5.77759	
366	-5.75378	
367	-5.98877	
368	-6.02203	
369	-5.9314	
370	-5.40558	
371	-5.90057	
372	-5.14618	
373	-5.84564	
374	-5.56549	
375	-5.867	
376	-5.4718	
377	-5.98297	
378	-5.93048	
379	-5.91522	
380	-5.99487	
381	-6.03577	
382	-6.00525	
383	-5.98816	
384	-5.88318	
385	-6.05194	
386	-6.01288	
387	-5.93018	
388	-5.95184	
389	-5.97382	
390	-5.53925	
391	-5.94604	
392	-6.04126	
393	-5.90607	
394	-5.69061	
395	-5.9726	
396	-6.00006	
397	-5.96161	
398	-5.87372	
399	-5.91278	
400	-5.97107	
401	-5.3833	
402	-5.72479	
403	-6.00311	
404	-5.61951	
405	-5.95001	
406	-5.88287	
407	-5.70557	
408	-5.85388	
409	-5.87891	
410	-5.98694	
411	-5.9433	
412	-5.89783	
413	-5.82092	
414	-5.9906	
415	-6.02661	
416	-5.94421	
417	-5.55267	
418	-5.98694	
419	-5.97015	
420	-6.04523	
421	-5.85938	
422	-5.26581	
423	-5.33813	
424	-5.48401	
425	-5.9729	
426	-6.0379	
427	-5.40375	
428	-5.47974	
429	-5.74371	
430	-5.50262	
431	-6.05957	
432	-5.86029	
433	-5.94849	
434	-5.93292	
435	-5.58807	
436	-5.98907	
437	-6.07117	
438	-5.45532	
439	-5.49072	
440	-5.96283	
441	-5.98175	
442	-5.94513	
443	-5.849	
444	-5.61127	
445	-5.91278	
446	-5.51483	
447	-5.94818	
448	-5.63263	
449	-5.98969	
450	-5.88287	
451	-5.51605	
452	-5.70251	
453	-6.06201	
454	-5.96832	
455	-5.90271	
456	-6.01013	
457	-5.99121	
458	-5.66772	
459	-5.99396	
460	-5.92926	
461	-5.28168	
462	-5.91187	
463	-6.12396	
464	-6.01837	
465	-5.9198	
466	-6.00983	
467	-6.02509	
468	-5.81512	
469	-5.50842	
470	-5.88531	
471	-6.05194	
472	-5.93323	
473	-5.91064	
474	-5.76019	
475	-5.8493	
476	-5.87799	
477	-5.9613	
478	-5.71716	
479	-5.89386	
480	-5.59509	
481	-5.55481	
482	-6.07849	
483	-5.90393	
484	-5.62927	
485	-5.69183	
486	-5.95245	
487	-5.8728	
488	-5.08667	
489	-5.48431	
490	-5.51056	
491	-5.76385	
492	-5.87799	
493	-5.9552	
494	-5.76172	
495	-5.48248	
496	-5.95184	
497	-5.8197	
498	-6.00128	
499	-5.46997	
500	-6.0379	
501	-5.86151	
502	-5.45685	
503	-5.5899	
504	-5.85968	
505	-5.97168	
506	-5.95001	
507	-5.97168	
508	-5.3598	
509	-5.74249	
510	-5.56274	
511	-6.05042	
512	-5.84198	
513	-5.99518	
514	-5.93292	
515	-5.92255	
516	-5.83405	
517	-6.0495	
518	-5.89722	
519	-5.85907	
520	-5.84534	
521	-5.83496	
522	-5.94177	
523	-5.98846	
524	-5.99548	
525	-5.46539	
526	-6.01379	
527	-5.65521	
528	-5.16968	
529	-5.51727	
530	-5.47638	
531	-5.83435	
532	-5.8783	
533	-5.95764	
534	-5.95764	
535	-5.97046	
536	-5.89539	
537	-6.0321	
538	-5.65796	
539	-5.81787	
540	-5.94849	
541	-5.78888	
542	-5.76965	
543	-5.49988	
544	-5.92163	
545	-6.00403	
546	-5.55084	
547	-5.36316	
548	-5.84534	
549	-5.80505	
550	-5.93323	
551	-5.91278	
552	-5.6781	
553	-5.91919	
554	-5.90607	
555	-5.84595	
556	-5.88165	
557	-5.75562	
558	-5.755	
559	-5.65338	
560	-6.05774	
561	-5.36987	
562	-5.56274	
563	-5.8609	
564	-5.03265	
565	-5.81299	
566	-5.75775	
567	-5.61005	
568	-5.67932	
569	-5.86182	
570	-5.88165	
571	-5.65125	
572	-5.8493	
573	-5.8252	
574	-5.9433	
575	-5.90973	
576	-5.90973	
577	-5.95001	
578	-6.04553	
579	-5.8194	
580	-5.83282	
581	-5.42145	
582	-5.98572	
583	-5.97839	
584	-5.87616	
585	-5.755	
586	-6.03271	
587	-5.81848	
588	-5.48004	
589	-5.65277	
590	-5.92316	
591	-5.66895	
592	-5.65216	
593	-6.04218	
594	-5.961	
595	-5.86761	
596	-5.84045	
597	-5.93445	
598	-5.91522	
599	-5.91919	
600	-5.90454	
601	-5.95856	
602	-5.93109	
603	-5.93414	
604	-6.01593	
605	-5.7785	
606	-5.88074	
607	-5.90271	
608	-5.35553	
609	-5.87219	
610	-5.89203	
611	-5.85754	
612	-5.96008	
613	-5.92133	
614	-5.4599	
615	-6.06537	
616	-5.52887	
617	-6.12	
618	-5.95306	
619	-5.86639	
620	-5.59784	
621	-5.97809	
622	-5.55725	
623	-6.01013	
624	-6.00494	
625	-6.01379	
626	-5.82489	
627	-5.74982	
628	-6.03302	
629	-5.99884	
630	-5.91675	
631	-5.29663	
632	-6.02722	
633	-6.12183	
634	-5.8725	
635	-5.91858	
636	-5.92804	
637	-5.8313	
638	-5.91858	
639	-6.05164	
640	-5.93719	
641	-5.59082	
642	-6.01807	
643	-5.24445	
644	-5.94147	
645	-5.83832	
646	-5.28076	
647	-5.9671	
648	-5.54657	
649	-5.87463	
650	-6.06506	
651	-5.92377	
652	-5.76263	
653	-6.01196	
654	-5.88593	
655	-5.22369	
656	-5.83893	
657	-5.29968	
658	-5.6015	
659	-5.93658	
660	-5.97534	
661	-5.27435	
662	-5.88867	
663	-5.51239	
664	-5.72693	
665	-5.80017	
666	-5.85846	
667	-5.177	
668	-5.9668	
669	-5.8725	
670	-5.97473	
671	-5.79681	
672	-5.99365	
673	-5.65765	
674	-5.61371	
675	-5.94788	
676	-5.05493	
677	-5.8017	
678	-5.97839	
679	-5.73761	
680	-5.94818	
681	-5.92041	
682	-5.84412	
683	-5.9903	
684	-5.84259	
685	-5.93903	
686	-5.86578	
687	-5.90546	
688	-5.9552	
689	-5.92865	
690	-5.40558	
691	-6.10107	
692	-5.91217	
693	-5.7666	
694	-5.98694	
695	-5.64423	
696	-5.90607	
697	-5.81665	
698	-5.85693	
699	-5.90088	
700	-5.91125	
701	-5.98969	
702	-5.54962	
703	-6.09711	
704	-5.55878	
705	-5.91339	
706	-5.96832	
707	-5.82489	
708	-5.59509	
709	-5.91614	
710	-5.8078	
711	-5.53192	
712	-5.96161	
713	-5.60333	
714	-5.80902	
715	-5.57831	
716	-5.52063	
717	-5.6723	
718	-5.4129	
719	-5.96863	
720	-6.00494	
721	-5.98114	
722	-5.95428	
723	-5.92255	
724	-5.53558	
725	-5.96008	
726	-6.0675	
727	-5.91492	
728	-5.95795	
729	-5.94696	
730	-5.33356	
731	-6.1438	
732	-6.00677	
733	-5.87097	
734	-6.00433	
735	-5.79376	
736	-5.90881	
737	-5.82733	
738	-6.0141	
739	-5.84351	
740	-6.07208	
741	-5.9024	
742	-5.58807	
743	-5.96832	
744	-5.89478	
745	-5.7962	
746	-5.7431	
747	-6.13037	
748	-6.00433	
749	-5.98236	
750	-5.86792	
751	-5.9494	
752	-5.97443	
753	-6.00769	
754	-5.40161	
755	-6.06903	
756	-5.93994	
757	-5.91797	
758	-5.8847	
759	-5.74585	
760	-5.96558	
761	-5.98053	
762	-6.01868	
763	-6.00861	
764	-5.97809	
765	-6.01837	
766	-6.02051	
767	-6.10443	
768	-5.56366	
769	-5.7959	
770	-5.87006	
771	-6.00159	
772	-5.97595	
773	-5.67108	
774	-5.93079	
775	-6.008	
776	-5.96832	
777	-5.56335	
778	-5.84015	
779	-5.49072	
780	-5.36285	
781	-5.88531	
782	-5.96741	
783	-5.98938	
784	-5.79254	
785	-5.3125	
786	-5.78186	
787	-5.90576	
788	-5.5304	
789	-5.78491	
790	-5.37933	
791	-6.04919	
792	-5.86243	
793	-5.79926	
794	-5.73181	
795	-6.2088	
796	-5.88074	
797	-5.88684	
798	-5.38818	
799	-5.97961	
800	-5.62256	
801	-5.96375	
802	-5.66803	
803	-5.17151	
804	-5.37109	
805	-5.81635	
806	-5.94025	
807	-5.39307	
808	-5.56915	
809	-5.77637	
810	-5.66101	
811	-5.53131	
812	-5.64056	
813	-5.91187	
814	-5.61218	
815	-5.6601	
816	-6.03577	
817	-5.94788	
818	-5.80505	
819	-5.56335	
820	-5.65521	
821	-5.66559	
822	-5.84747	
823	-6.02844	
824	-5.87372	
825	-5.69489	
826	-5.76172	
827	-5.47272	
828	-5.94177	
829	-5.65491	
830	-5.61768	
831	-5.5426	
832	-5.6604	
833	-6.04553	
834	-5.57037	
835	-5.89966	
836	-5.82123	
837	-5.63965	
838	-5.43427	
839	-5.76447	
840	-6.00372	
841	-5.73303	
842	-5.35522	
843	-5.93872	
844	-5.85876	
845	-5.18433	
846	-5.31067	
847	-6.12091	
848	-5.77759	
849	-6.00616	
850	-5.67383	
851	-6.12946	
852	-5.88501	
853	-5.59479	
854	-5.88379	
855	-5.52063	
856	-5.97412	
857	-5.9021	
858	-5.49896	
859	-5.29785	
860	-6.15631	
861	-5.83496	
862	-5.98877	
863	-5.92987	
864	-5.84503	
865	-5.97412	
866	-5.96588	
867	-5.90088	
868	-5.25787	
869	-5.92316	
870	-5.52551	
871	-5.98572	
872	-6.08795	
873	-5.92407	
874	-5.9552	
875	-6.00281	
876	-6.08002	
877	-5.69916	
878	-5.96802	
879	-6.00159	
880	-5.83862	
881	-5.51575	
882	-6.1441	
883	-5.87952	
884	-5.82703	
885	-5.87433	
886	-5.66559	
887	-5.87646	
888	-5.89233	
889	-5.98541	
890	-6.04797	
891	-5.7312	
892	-5.77972	
893	-5.94666	
894	-5.9082	
