Scan	  Chan 1	

1	-6.26434	
2	-6.0376	
3	-6.3031	
4	-6.25	
5	-6.24817	
6	-6.0611	
7	-6.04797	
8	-6.16241	
9	-6.17523	
10	-6.40533	
11	-6.14288	
12	-6.1734	
13	-6.16882	
14	-6.16241	
15	-6.14319	
16	-6.23932	
17	-6.15173	
18	-6.18317	
19	-6.17889	
20	-5.61676	
21	-6.16211	
22	-5.89508	
23	-5.96832	
24	-5.84045	
25	-6.17401	
26	-6.21521	
27	-6.1261	
28	-6.22314	
29	-6.26526	
30	-6.26495	
31	-6.2619	
32	-6.02631	
33	-6.21552	
34	-6.16425	
35	-6.13495	
36	-6.20361	
37	-5.86273	
38	-6.12183	
39	-6.08429	
40	-6.31042	
41	-6.1853	
42	-6.19263	
43	-6.33484	
44	-5.97565	
45	-6.15631	
46	-6.17188	
47	-6.12457	
48	-6.10291	
49	-6.18958	
50	-5.84747	
51	-6.2558	
52	-6.3324	
53	-6.23383	
54	-6.30615	
55	-6.19812	
56	-6.00586	
57	-5.94269	
58	-6.20544	
59	-6.18805	
60	-6.37543	
61	-6.18774	
62	-6.18073	
63	-6.14105	
64	-6.03149	
65	-6.16089	
66	-6.22711	
67	-5.49042	
68	-6.20209	
69	-6.34064	
70	-6.15448	
71	-5.85999	
72	-5.73975	
73	-6.15692	
74	-5.81207	
75	-6.29761	
76	-6.15662	
77	-6.23108	
78	-6.24268	
79	-6.06812	
80	-5.95947	
81	-6.1496	
82	-6.02142	
83	-6.22223	
84	-5.81329	
85	-6.20514	
86	-6.16119	
87	-6.13953	
88	-5.40894	
89	-6.20667	
90	-6.29089	
91	-6.21796	
92	-6.04736	
93	-5.79407	
94	-5.99731	
95	-6.19934	
96	-5.45959	
97	-6.11725	
98	-6.22894	
99	-6.22833	
100	-6.34552	
101	-6.21643	
102	-6.21796	
103	-6.10779	
104	-6.30096	
105	-6.12488	
106	-6.03577	
107	-6.12091	
108	-6.11603	
109	-6.17371	
110	-6.18774	
111	-6.21704	
112	-6.21094	
113	-6.10199	
114	-6.25854	
115	-6.20026	
116	-6.16913	
117	-6.18622	
118	-6.27991	
119	-6.2265	
120	-6.1731	
121	-6.2915	
122	-6.13556	
123	-5.97565	
124	-6.31317	
125	-6.20758	
126	-6.14777	
127	-6.08459	
128	-6.14594	
129	-5.72784	
130	-6.20209	
131	-6.3858	
132	-6.01624	
133	-6.07178	
134	-6.16791	
135	-6.20544	
136	-5.74036	
137	-6.08398	
138	-6.11145	
139	-6.22681	
140	-5.95917	
141	-6.15417	
142	-6.08856	
143	-6.00739	
144	-6.22009	
145	-6.26343	
146	-6.14838	
147	-6.14288	
148	-5.89233	
149	-6.09711	
150	-6.21796	
151	-6.19843	
152	-6.19934	
153	-6.19812	
154	-6.1026	
155	-6.28967	
156	-6.1499	
157	-6.10382	
158	-6.32446	
159	-5.96222	
160	-6.01257	
161	-6.34766	
162	-6.29578	
163	-6.02325	
164	-6.2085	
165	-6.24542	
166	-6.18011	
167	-5.98541	
168	-6.19568	
169	-5.98175	
170	-6.06934	
171	-6.24237	
172	-6.26404	
173	-6.29761	
174	-6.13434	
175	-6.16394	
176	-6.17798	
177	-6.16272	
178	-6.12457	
179	-6.14349	
180	-6.41022	
181	-6.1264	
182	-6.14136	
183	-6.12885	
184	-6.20575	
185	-6.12823	
186	-6.12061	
187	-6.15814	
188	-6.16211	
189	-5.95337	
190	-6.10382	
191	-6.13678	
192	-6.23932	
193	-6.1908	
194	-6.03333	
195	-6.27014	
196	-6.32446	
197	-5.94391	
198	-6.16821	
199	-6.15173	
200	-6.27747	
201	-6.1087	
202	-6.12213	
203	-6.0611	
204	-5.85419	
205	-6.25122	
206	-6.15387	
207	-6.19232	
208	-6.1731	
209	-6.36292	
210	-6.23077	
211	-6.18805	
212	-6.28967	
213	-6.17615	
214	-6.13312	
215	-6.23657	
216	-6.25	
217	-5.95703	
218	-6.1731	
219	-6.28235	
220	-6.10565	
221	-6.22192	
222	-5.91064	
223	-6.32965	
224	-6.19934	
225	-5.80414	
226	-6.19263	
227	-6.25	
228	-5.8432	
229	-6.09436	
230	-6.36993	
231	-6.03546	
232	-6.38763	
233	-6.17676	
234	-6.28845	
235	-5.83832	
236	-6.12091	
237	-6.13831	
238	-6.16608	
