Scan	  Chan 1	

1	-5.25543	
2	-5.26489	
3	-5.27313	
4	-5.2594	
5	-5.26794	
6	-5.2771	
7	-5.28046	
8	-5.28046	
9	-5.26093	
10	-5.2713	
11	-5.27985	
12	-5.26672	
13	-5.28595	
14	-5.28717	
15	-5.2774	
16	-5.26398	
17	-5.27924	
18	-5.27069	
19	-5.26215	
20	-5.27649	
21	-5.29236	
22	-5.27649	
23	-5.27649	
24	-5.27893	
25	-5.2713	
26	-5.25452	
27	-5.2655	
28	-5.26062	
29	-5.27985	
30	-5.28503	
31	-5.27039	
32	-5.27893	
33	-5.27649	
34	-5.26611	
35	-5.27924	
36	-5.27649	
37	-5.26123	
38	-5.26611	
39	-5.29327	
40	-5.27191	
41	-5.25513	
42	-5.26978	
43	-5.27496	
44	-5.26062	
45	-5.27008	
46	-5.28137	
47	-5.27222	
48	-5.27405	
49	-5.26459	
50	-5.26642	
51	-5.25421	
52	-5.26276	
53	-5.27496	
54	-5.2774	
55	-5.25848	
56	-5.26184	
57	-5.271	
58	-5.26367	
59	-5.25421	
60	-5.27222	
61	-5.2832	
62	-5.24933	
63	-5.25299	
64	-5.28687	
65	-5.26306	
66	-5.25513	
67	-5.26184	
68	-5.26733	
69	-5.25391	
70	-5.26825	
71	-5.28137	
72	-5.26367	
73	-5.2713	
74	-5.26642	
75	-5.27222	
76	-5.25513	
77	-5.25604	
78	-5.271	
79	-5.26825	
80	-5.2652	
81	-5.26001	
82	-5.27191	
83	-5.26215	
84	-5.26093	
85	-5.26825	
86	-5.27039	
87	-5.25696	
88	-5.25787	
89	-5.27893	
90	-5.26489	
91	-5.25116	
92	-5.27924	
93	-5.26825	
94	-5.26184	
95	-5.27374	
96	-5.28503	
97	-5.26154	
98	-5.2594	
99	-5.26672	
100	-5.2652	
101	-5.2652	
102	-5.25879	
103	-5.26215	
104	-5.27496	
105	-5.26459	
106	-5.24811	
107	-5.27283	
108	-5.26886	
109	-5.26001	
110	-5.27374	
111	-5.27191	
112	-5.26001	
113	-5.26703	
114	-5.28534	
115	-5.27832	
116	-5.26031	
117	-5.25726	
118	-5.25696	
119	-5.26001	
120	-5.26215	
121	-5.28168	
122	-5.26123	
123	-5.2652	
124	-5.26581	
125	-5.27618	
126	-5.26184	
127	-5.25574	
128	-5.26031	
129	-5.27832	
130	-5.26154	
131	-5.26733	
132	-5.26642	
133	-5.26367	
134	-5.26276	
135	-5.26123	
136	-5.28229	
137	-5.25787	
138	-5.27283	
139	-5.29327	
140	-5.26123	
141	-5.2594	
142	-5.26917	
143	-5.26367	
144	-5.25726	
145	-5.271	
146	-5.29053	
147	-5.25757	
148	-5.28473	
149	-5.27466	
150	-5.26825	
151	-5.26672	
152	-5.27435	
153	-5.28381	
154	-5.27802	
155	-5.26489	
156	-5.27191	
157	-5.26978	
158	-5.2771	
159	-5.2597	
160	-5.26672	
161	-5.26733	
162	-5.25513	
163	-5.26978	
164	-5.28687	
165	-5.26245	
166	-5.2597	
167	-5.26825	
168	-5.26917	
169	-5.25848	
170	-5.26367	
171	-5.27008	
172	-5.25299	
173	-5.26581	
174	-5.26825	
175	-5.26947	
176	-5.26031	
177	-5.26825	
178	-5.26367	
179	-5.2713	
180	-5.26031	
181	-5.25543	
182	-5.26367	
183	-5.26947	
184	-5.25818	
185	-5.26306	
186	-5.27802	
187	-5.25146	
188	-5.26611	
189	-5.28778	
190	-5.26306	
191	-5.24994	
192	-5.271	
193	-5.27466	
194	-5.25696	
195	-5.26672	
196	-5.27802	
197	-5.26154	
198	-5.26154	
199	-5.26428	
200	-5.26215	
201	-5.26947	
202	-5.25665	
203	-5.25757	
204	-5.28107	
205	-5.25757	
206	-5.2594	
207	-5.271	
208	-5.25787	
209	-5.25665	
210	-5.26215	
211	-5.27008	
212	-5.25574	
213	-5.26398	
214	-5.27405	
215	-5.25787	
216	-5.25665	
217	-5.26489	
218	-5.25848	
219	-5.25726	
220	-5.26978	
221	-5.27283	
222	-5.26459	
223	-5.25635	
224	-5.26306	
225	-5.27466	
226	-5.2536	
227	-5.26428	
228	-5.26703	
229	-5.28229	
230	-5.26459	
231	-5.26459	
232	-5.26123	
233	-5.2655	
234	-5.25391	
235	-5.25879	
236	-5.26306	
237	-5.26398	
238	-5.26703	
239	-5.29419	
240	-5.28198	
241	-5.24597	
242	-5.26733	
243	-5.25391	
244	-5.24811	
245	-5.25391	
246	-5.26703	
247	-5.25146	
248	-5.26031	
249	-5.25635	
250	-5.25787	
251	-5.26367	
252	-5.26489	
253	-5.26215	
254	-5.27283	
255	-5.25543	
256	-5.26154	
257	-5.27008	
258	-5.2652	
259	-5.25665	
260	-5.26093	
261	-5.26703	
262	-5.25269	
263	-5.2652	
264	-5.27283	
265	-5.25818	
266	-5.25879	
267	-5.26489	
268	-5.26794	
269	-5.24872	
270	-5.25818	
271	-5.27985	
272	-5.27679	
273	-5.26855	
274	-5.26154	
275	-5.27344	
276	-5.26947	
277	-5.2594	
278	-5.26489	
279	-5.27924	
280	-5.26031	
281	-5.24841	
282	-5.26703	
283	-5.26672	
284	-5.25177	
285	-5.25574	
286	-5.27252	
287	-5.26276	
288	-5.25726	
289	-5.28168	
290	-5.27405	
291	-5.25635	
292	-5.27252	
293	-5.27069	
294	-5.2597	
295	-5.26611	
296	-5.27466	
297	-5.26367	
298	-5.26154	
299	-5.26489	
300	-5.27008	
301	-5.25085	
302	-5.26459	
303	-5.27466	
304	-5.27344	
305	-5.2652	
306	-5.26672	
307	-5.26886	
308	-5.2713	
309	-5.24475	
310	-5.26947	
311	-5.28259	
312	-5.26184	
313	-5.26733	
314	-5.28198	
315	-5.27832	
316	-5.24506	
317	-5.26886	
318	-5.26215	
319	-5.25848	
320	-5.27496	
321	-5.27191	
322	-5.26947	
323	-5.26703	
324	-5.2771	
325	-5.27283	
326	-5.26367	
327	-5.26276	
328	-5.26642	
329	-5.2771	
330	-5.27344	
331	-5.25726	
332	-5.26184	
333	-5.26093	
334	-5.25574	
335	-5.26886	
336	-5.26123	
337	-5.25757	
338	-5.2594	
339	-5.29205	
340	-5.25879	
341	-5.26031	
342	-5.26978	
343	-5.25513	
344	-5.25635	
345	-5.25604	
346	-5.26306	
347	-5.2594	
348	-5.26215	
349	-5.26886	
350	-5.25421	
351	-5.26184	
352	-5.25818	
353	-5.26062	
354	-5.26855	
355	-5.26062	
356	-5.25513	
357	-5.25269	
358	-5.25635	
359	-5.24841	
360	-5.26886	
361	-5.27039	
362	-5.25848	
363	-5.26642	
364	-5.27893	
365	-5.26855	
366	-5.2594	
367	-5.25452	
368	-5.26367	
369	-5.24719	
370	-5.26062	
371	-5.27008	
372	-5.25269	
373	-5.26245	
374	-5.26672	
375	-5.26184	
376	-5.24597	
377	-5.26001	
378	-5.27771	
379	-5.2774	
380	-5.26428	
381	-5.26489	
382	-5.26306	
383	-5.2597	
384	-5.25024	
385	-5.28168	
386	-5.26703	
387	-5.26215	
388	-5.26642	
389	-5.28137	
390	-5.26306	
391	-5.24139	
392	-5.26031	
393	-5.24597	
394	-5.25208	
395	-5.25604	
396	-5.2829	
397	-5.25635	
398	-5.25574	
399	-5.26123	
400	-5.25757	
401	-5.25879	
402	-5.2594	
403	-5.27252	
404	-5.27771	
405	-5.25787	
406	-5.2536	
407	-5.26215	
408	-5.26367	
409	-5.25879	
410	-5.27191	
411	-5.27039	
412	-5.26398	
413	-5.25208	
414	-5.29144	
415	-5.26154	
416	-5.26001	
417	-5.26367	
418	-5.26215	
419	-5.24445	
420	-5.26306	
421	-5.27466	
422	-5.26642	
423	-5.24872	
424	-5.26367	
425	-5.25391	
426	-5.25391	
427	-5.26276	
428	-5.26581	
429	-5.26917	
430	-5.25726	
431	-5.25116	
432	-5.26123	
433	-5.26276	
434	-5.24536	
435	-5.27863	
436	-5.26794	
437	-5.26855	
438	-5.26428	
439	-5.27313	
440	-5.25757	
441	-5.24323	
442	-5.26917	
443	-5.25848	
444	-5.25879	
445	-5.26001	
446	-5.27344	
447	-5.26062	
448	-5.25787	
449	-5.26001	
450	-5.2652	
451	-5.25421	
452	-5.26459	
453	-5.27222	
454	-5.25635	
455	-5.25787	
456	-5.24902	
457	-5.25665	
458	-5.2594	
459	-5.25269	
460	-5.26001	
461	-5.26428	
462	-5.25848	
463	-5.26489	
464	-5.26886	
465	-5.2597	
466	-5.25665	
467	-5.26398	
468	-5.27405	
469	-5.23987	
470	-5.26398	
471	-5.26733	
472	-5.25421	
473	-5.2533	
474	-5.26062	
