Scan	  Chan 1	

1	-1.75964	
2	-1.76025	
3	-1.76056	
4	-1.77399	
5	-1.75537	
6	-1.75171	
7	-1.78833	
8	-1.75476	
9	-1.76605	
10	-1.76178	
11	-1.76056	
12	-1.78986	
13	-1.76117	
14	-1.76727	
15	-1.76514	
16	-1.75873	
17	-1.77246	
18	-1.77063	
19	-1.77673	
20	-1.76208	
21	-1.76758	
22	-1.78223	
23	-1.76727	
24	-1.77094	
25	-1.76056	
26	-1.7749	
27	-1.76422	
28	-1.76025	
29	-1.77704	
30	-1.76178	
31	-1.76422	
32	-1.7868	
33	-1.76025	
34	-1.76605	
35	-1.76636	
36	-1.76575	
37	-1.79535	
38	-1.76575	
39	-1.77979	
40	-1.75629	
41	-1.763	
42	-1.78436	
43	-1.76147	
44	-1.79443	
45	-1.77155	
46	-1.76849	
47	-1.78314	
48	-1.76422	
49	-1.77826	
50	-1.77155	
51	-1.75995	
52	-1.77826	
53	-1.76605	
54	-1.77826	
55	-1.77124	
56	-1.76178	
57	-1.78101	
58	-1.75781	
59	-1.77246	
60	-1.763	
61	-1.76666	
62	-1.77917	
63	-1.76178	
64	-1.78314	
65	-1.75446	
66	-1.75598	
67	-1.78253	
68	-1.75598	
69	-1.78558	
70	-1.77246	
71	-1.76544	
72	-1.7868	
73	-1.76697	
74	-1.77338	
75	-1.76208	
76	-1.75446	
77	-1.77826	
78	-1.77124	
79	-1.79199	
80	-1.7688	
81	-1.77063	
82	-1.78711	
83	-1.75293	
84	-1.77246	
85	-1.75903	
86	-1.75873	
87	-1.77856	
88	-1.76697	
89	-1.78375	
90	-1.75812	
91	-1.76056	
92	-1.77765	
93	-1.75903	
94	-1.77643	
95	-1.75537	
96	-1.76147	
97	-1.79382	
98	-1.75842	
99	-1.7691	
100	-1.76758	
101	-1.76056	
102	-1.76758	
103	-1.76331	
104	-1.78772	
105	-1.76971	
106	-1.76514	
107	-1.7926	
108	-1.76239	
109	-1.76819	
110	-1.75842	
111	-1.76605	
112	-1.78864	
113	-1.74957	
114	-1.77734	
115	-1.75873	
116	-1.76666	
