Scan	  Chan 1	

1	-5.93903	
2	-5.91064	
3	-5.93536	
4	-5.95306	
5	-6.00128	
6	-5.97687	
7	-5.9021	
8	-5.90149	
9	-5.9906	
10	-5.95428	
11	-5.82031	
12	-5.86578	
13	-5.87921	
14	-5.7196	
15	-5.96069	
16	-5.89386	
17	-5.85693	
18	-5.91248	
19	-5.86639	
20	-5.87494	
21	-5.81299	
22	-5.91858	
23	-5.88257	
24	-5.89386	
25	-5.98083	
26	-5.90118	
27	-5.94757	
28	-5.89233	
29	-5.93414	
30	-5.99152	
31	-5.89752	
32	-5.96588	
33	-5.83832	
34	-5.81329	
35	-5.91644	
36	-5.98694	
37	-5.86792	
38	-5.9491	
39	-5.95612	
40	-5.81543	
41	-5.84503	
42	-5.83496	
43	-5.84503	
44	-5.91614	
45	-5.94604	
46	-5.97168	
47	-5.93048	
48	-6.00739	
49	-5.92346	
50	-5.8429	
51	-5.94299	
52	-5.94208	
53	-5.93536	
54	-5.93109	
55	-5.93018	
56	-5.7962	
57	-6.00952	
58	-5.82001	
59	-5.79376	
60	-5.97168	
61	-5.88928	
62	-5.97961	
63	-5.91553	
64	-5.88989	
65	-5.8667	
66	-5.36621	
67	-5.896	
68	-5.92926	
69	-5.94269	
70	-5.96222	
71	-5.87708	
72	-6.03271	
73	-6.03607	
74	-5.86639	
75	-5.92743	
76	-5.8728	
77	-5.7193	
78	-5.88104	
79	-5.86273	
80	-5.92682	
81	-5.91827	
82	-5.91125	
83	-5.83069	
84	-5.97107	
85	-5.99182	
86	-5.95551	
87	-6.01288	
88	-6.16028	
89	-5.95428	
90	-5.94727	
91	-5.96741	
92	-5.65033	
93	-5.9256	
94	-5.91888	
95	-6.01868	
96	-5.91675	
97	-5.94849	
98	-5.95062	
99	-5.89844	
100	-5.87982	
101	-5.86823	
102	-5.849	
103	-5.99396	
104	-5.83557	
105	-6.00494	
106	-5.98907	
107	-6.03363	
108	-5.90576	
109	-5.9613	
110	-5.84839	
111	-5.97656	
112	-5.90118	
113	-5.89905	
114	-5.96313	
115	-5.93872	
116	-6.04309	
117	-6.07513	
118	-5.92072	
119	-5.97168	
120	-5.8728	
121	-5.82123	
122	-5.86273	
123	-5.91125	
124	-5.97443	
125	-5.76721	
126	-5.99426	
127	-5.95642	
128	-5.92346	
129	-5.88165	
130	-5.79956	
131	-5.88776	
132	-5.97839	
133	-5.96222	
134	-5.83618	
135	-5.97626	
136	-5.91278	
137	-5.83588	
138	-5.77515	
139	-5.81116	
140	-5.92804	
141	-5.88806	
142	-6.0083	
143	-5.80933	
144	-6.01593	
145	-5.9494	
146	-5.9668	
147	-5.96375	
148	-5.83893	
149	-5.78064	
150	-5.84229	
151	-5.92255	
152	-5.81879	
153	-5.91339	
154	-5.98236	
155	-5.96558	
156	-5.91034	
157	-5.90118	
158	-6.05499	
159	-5.93964	
160	-5.93719	
161	-6.0144	
162	-6.0675	
163	-5.94177	
164	-5.94055	
165	-5.98938	
166	-6.18347	
167	-6.06079	
168	-5.86517	
169	-6.03607	
170	-5.81787	
171	-6.04828	
172	-5.96619	
173	-5.85785	
174	-5.93872	
175	-5.9256	
176	-5.85358	
177	-5.90668	
178	-5.90942	
179	-5.85541	
180	-5.87463	
181	-5.96863	
182	-5.83679	
183	-5.92926	
184	-5.95459	
185	-5.8374	
186	-5.98267	
187	-5.87189	
188	-5.93842	
189	-5.93536	
190	-5.92865	
191	-5.9549	
192	-5.92743	
193	-5.88348	
194	-5.96832	
195	-5.83649	
196	-5.92499	
197	-5.97412	
198	-5.88959	
199	-5.95581	
200	-5.63354	
201	-5.98938	
202	-6.0379	
203	-5.55023	
