Scan	  Chan 1	

1	-5.89325	
2	-5.84625	
3	-5.95947	
4	-5.8429	
5	-5.92712	
6	-5.93414	
7	-5.979	
8	-5.89539	
9	-5.88867	
10	-5.98602	
11	-5.94788	
12	-5.90515	
13	-5.98969	
14	-5.91766	
15	-5.87189	
16	-5.94086	
17	-5.98114	
18	-5.99854	
19	-5.95978	
20	-5.84625	
21	-5.93597	
22	-5.96985	
23	-5.94299	
24	-5.95734	
25	-5.96161	
26	-5.96558	
27	-5.93506	
28	-5.92041	
29	-5.89569	
30	-5.87006	
31	-5.93903	
32	-5.86792	
33	-5.96283	
34	-5.91034	
35	-5.9729	
36	-5.93384	
37	-5.88806	
38	-5.82428	
39	-5.95886	
40	-5.91461	
41	-5.96741	
42	-5.88531	
43	-5.96924	
44	-5.96893	
45	-5.91309	
46	-5.96344	
47	-5.96741	
48	-5.9256	
49	-5.9259	
50	-5.93323	
51	-5.9787	
52	-5.97809	
53	-5.96954	
54	-5.95428	
55	-5.97565	
56	-5.9549	
57	-5.97992	
58	-5.98206	
59	-5.9317	
60	-5.82184	
61	-5.98877	
62	-5.9375	
63	-5.95673	
64	-5.96436	
65	-5.95917	
66	-5.97626	
67	-6.0022	
68	-5.90332	
69	-5.93658	
70	-5.93445	
71	-5.89111	
72	-5.91766	
73	-5.85449	
74	-5.90942	
75	-5.89111	
76	-5.88287	
77	-5.86121	
78	-5.97229	
79	-5.9729	
80	-5.94086	
81	-5.94788	
82	-5.93964	
83	-5.98114	
84	-5.95612	
85	-5.98694	
86	-5.88776	
87	-5.84167	
88	-5.9137	
89	-5.96191	
90	-5.93842	
91	-5.97107	
92	-5.90942	
93	-5.96954	
94	-5.95459	
95	-5.9671	
96	-5.97687	
97	-5.75226	
98	-5.96893	
99	-5.9082	
100	-5.98328	
101	-6.02753	
102	-5.92957	
103	-5.9903	
104	-5.90118	
105	-5.86334	
106	-5.94147	
107	-5.90088	
108	-5.90546	
109	-5.94727	
110	-5.97015	
111	-5.90393	
112	-5.9317	
113	-5.92957	
114	-5.95215	
115	-5.90637	
116	-5.94635	
117	-5.97107	
118	-5.98663	
119	-5.92255	
120	-5.93048	
121	-5.94177	
122	-5.84412	
123	-5.88104	
124	-5.94727	
125	-5.84503	
126	-5.93048	
127	-5.94391	
128	-5.93018	
129	-5.90393	
130	-5.94757	
131	-5.93842	
132	-5.97778	
133	-5.95276	
134	-5.92499	
135	-5.80292	
136	-5.96466	
137	-5.95551	
138	-5.94696	
139	-5.9491	
140	-5.97565	
141	-5.93781	
142	-5.92224	
143	-5.97534	
144	-5.94086	
145	-5.92316	
146	-5.97107	
147	-5.94299	
148	-5.96008	
149	-5.93964	
150	-5.98053	
151	-5.81207	
152	-5.94086	
153	-5.85999	
154	-5.97595	
155	-5.95673	
156	-5.91797	
157	-5.99945	
158	-5.95856	
159	-5.95337	
160	-5.80078	
161	-5.97565	
162	-5.96313	
163	-6.02936	
164	-5.98816	
165	-5.867	
166	-5.94177	
167	-5.979	
168	-5.71808	
169	-5.95917	
170	-5.93536	
171	-5.96619	
172	-6.0141	
173	-5.86029	
174	-5.90881	
175	-5.97778	
176	-5.94757	
177	-5.92346	
178	-5.97382	
179	-5.9729	
180	-5.94391	
181	-5.97107	
182	-5.96924	
183	-6.03668	
184	-5.94055	
185	-5.97626	
186	-5.93445	
187	-5.96039	
188	-6.00006	
189	-5.9903	
190	-5.94604	
191	-5.8902	
192	-5.95886	
193	-5.97626	
194	-5.97656	
195	-5.95001	
196	-5.99884	
197	-5.96008	
198	-5.97229	
199	-5.91949	
200	-5.9729	
201	-5.89905	
202	-5.86334	
203	-5.94604	
204	-5.93933	
205	-5.90607	
206	-5.95795	
207	-5.98694	
208	-5.97443	
209	-5.91309	
210	-5.97565	
211	-5.94147	
212	-5.97198	
213	-5.98206	
214	-5.96985	
215	-5.90332	
216	-5.92804	
217	-5.90698	
218	-5.8078	
219	-5.90179	
220	-5.90546	
221	-5.8844	
222	-5.99579	
223	-5.9845	
224	-5.96436	
225	-5.95978	
226	-5.93109	
227	-5.8316	
228	-5.93567	
229	-5.98389	
230	-5.95337	
231	-5.92743	
232	-5.94604	
233	-5.94849	
234	-5.92072	
235	-5.90057	
236	-5.87158	
237	-5.97107	
238	-5.96619	
239	-5.99243	
240	-5.96985	
241	-5.93811	
242	-5.97046	
243	-5.96497	
244	-5.92865	
245	-5.97198	
246	-5.89508	
247	-5.94788	
248	-5.99762	
249	-5.9552	
250	-5.97748	
251	-5.97412	
252	-5.96527	
253	-5.99121	
254	-5.98175	
255	-5.97626	
256	-5.95886	
257	-6.0025	
258	-5.91858	
259	-5.94299	
260	-5.98541	
261	-5.90851	
262	-6.02234	
263	-5.95428	
264	-5.96954	
265	-6.01196	
266	-5.99701	
267	-5.78064	
268	-5.97961	
269	-5.98145	
270	-5.94238	
271	-5.92621	
272	-5.9906	
273	-5.88745	
274	-5.9726	
275	-6.01379	
276	-5.89417	
277	-5.91614	
278	-5.95795	
279	-6.00403	
280	-5.9198	
281	-5.8667	
282	-5.95856	
283	-5.91522	
284	-5.94269	
285	-5.92224	
286	-5.91614	
287	-5.88409	
288	-5.97595	
289	-5.99182	
290	-5.96893	
291	-5.96069	
292	-5.95367	
293	-5.92926	
294	-5.9729	
295	-5.9433	
296	-5.95673	
297	-5.93201	
298	-5.94574	
299	-5.96191	
300	-5.96405	
301	-5.88135	
302	-5.93445	
303	-5.98969	
304	-5.97382	
305	-5.98114	
306	-5.89935	
307	-5.96161	
308	-5.97107	
309	-5.85907	
310	-5.9021	
311	-5.93994	
312	-5.97565	
313	-5.94666	
314	-5.84717	
315	-5.91064	
316	-5.81329	
317	-5.92377	
318	-5.90454	
319	-5.97595	
320	-5.88806	
321	-5.94147	
322	-5.99243	
323	-5.91827	
324	-5.96527	
325	-5.94696	
326	-5.94208	
327	-5.94666	
328	-5.9613	
329	-5.90942	
330	-5.94696	
331	-5.93109	
332	-5.94849	
333	-5.98053	
334	-5.9668	
335	-5.93445	
336	-5.95978	
337	-5.96039	
338	-5.93506	
339	-5.96222	
340	-5.87891	
341	-5.84473	
342	-5.94635	
343	-5.9906	
344	-5.95215	
345	-5.92926	
346	-5.95459	
347	-6.00677	
348	-5.9552	
349	-5.98511	
350	-5.94025	
351	-5.95306	
352	-5.98633	
353	-5.99152	
354	-5.88226	
355	-5.90454	
356	-5.97321	
357	-5.92499	
358	-5.92926	
359	-5.94055	
360	-5.90759	
361	-5.96924	
362	-5.97198	
363	-5.89203	
364	-5.93384	
365	-5.88684	
366	-5.94452	
367	-5.9552	
368	-5.94879	
369	-5.84686	
370	-5.86456	
371	-5.94147	
372	-5.85724	
373	-5.96924	
374	-5.97107	
375	-5.97229	
376	-5.97992	
377	-5.98877	
378	-5.96985	
379	-5.86395	
380	-5.94238	
381	-5.95093	
382	-5.91217	
383	-5.86884	
384	-5.86731	
385	-5.91736	
386	-5.94208	
387	-6.00342	
388	-5.9671	
389	-5.96191	
390	-5.93018	
391	-5.88562	
392	-5.94757	
393	-5.92743	
394	-5.90912	
395	-5.93445	
396	-5.93445	
397	-5.8902	
398	-5.93536	
399	-5.95642	
400	-5.88806	
401	-5.95184	
402	-5.91705	
403	-5.92499	
404	-5.94757	
405	-5.95154	
406	-5.87189	
407	-5.88989	
408	-5.95245	
409	-5.95886	
410	-5.88104	
411	-5.86212	
412	-5.78156	
413	-5.96313	
414	-5.92865	
415	-5.97015	
416	-5.90332	
417	-5.87372	
418	-6.01227	
419	-5.94208	
420	-5.93781	
421	-5.92804	
422	-5.91766	
423	-5.92377	
424	-5.93567	
425	-5.89081	
426	-5.95642	
427	-5.93597	
428	-5.89142	
429	-5.91766	
430	-5.94482	
431	-5.82581	
432	-5.91278	
433	-5.95612	
434	-5.95581	
435	-5.93079	
436	-5.92743	
437	-5.94269	
438	-5.95093	
439	-5.9494	
440	-5.96832	
441	-5.96008	
442	-5.95306	
443	-5.93842	
444	-5.86761	
445	-5.94727	
446	-5.83282	
447	-5.84473	
448	-5.94727	
449	-5.94574	
450	-5.90881	
451	-5.95856	
452	-5.96985	
453	-5.95551	
454	-5.91797	
455	-5.97229	
456	-5.86365	
457	-5.96802	
458	-5.96558	
459	-5.99426	
460	-5.94727	
461	-5.97321	
462	-5.89996	
463	-5.93597	
464	-5.92377	
465	-5.90118	
466	-5.96069	
467	-5.84167	
468	-5.94879	
469	-5.92102	
470	-5.97412	
471	-5.88837	
472	-5.93109	
473	-5.87036	
474	-5.86792	
475	-5.88135	
476	-5.9848	
477	-5.93079	
478	-5.92621	
479	-5.97534	
480	-5.85541	
481	-5.93719	
482	-5.99579	
483	-5.98511	
484	-5.90637	
485	-5.89417	
486	-5.98541	
487	-5.89233	
488	-5.95886	
489	-5.95215	
490	-5.91187	
491	-5.94727	
492	-5.96558	
493	-5.93567	
494	-5.92041	
495	-5.97687	
496	-5.97015	
497	-5.96619	
498	-5.96008	
499	-5.94025	
500	-5.94025	
501	-5.93018	
502	-5.88379	
503	-5.95337	
504	-5.95337	
505	-6.00647	
506	-5.96771	
507	-5.97229	
508	-5.97626	
509	-5.97656	
510	-5.88043	
511	-5.95184	
512	-5.99731	
513	-5.85297	
514	-6.01257	
515	-5.9317	
516	-5.92865	
517	-5.98328	
518	-5.93964	
519	-5.85785	
520	-5.96771	
521	-5.98602	
522	-5.99609	
523	-5.89142	
524	-5.90393	
525	-5.96405	
526	-5.98236	
527	-5.96313	
528	-5.93506	
529	-5.98053	
530	-6.0022	
531	-5.96802	
532	-5.93933	
533	-5.9375	
534	-5.8847	
535	-5.98053	
536	-5.86426	
537	-5.9668	
538	-5.83771	
539	-5.8667	
540	-5.94055	
541	-5.93292	
542	-5.97168	
543	-5.90393	
544	-5.95764	
545	-5.94574	
546	-5.95367	
547	-5.96466	
548	-5.96039	
549	-5.92773	
550	-5.94727	
551	-5.97992	
552	-5.98694	
553	-5.93872	
554	-5.96863	
555	-5.95123	
556	-5.92102	
557	-5.96283	
558	-6.01013	
559	-5.83466	
560	-5.9552	
561	-5.96893	
562	-5.98511	
563	-5.9491	
564	-5.98236	
565	-5.98267	
566	-5.98846	
567	-5.9549	
568	-6.00586	
569	-5.9848	
