Scan	  Chan 1	

1	-5.81177	
2	-5.82367	
3	-5.88318	
4	-5.8316	
5	-5.85266	
6	-5.8783	
7	-5.77087	
8	-5.82855	
9	-5.92468	
10	-5.79376	
11	-5.82916	
12	-5.88318	
13	-5.81024	
14	-5.91064	
15	-5.86426	
16	-5.83832	
17	-5.89172	
18	-5.85358	
19	-5.83893	
20	-5.83801	
21	-5.9021	
22	-5.78827	
23	-5.86578	
24	-5.91339	
25	-5.93353	
26	-5.90424	
27	-5.87799	
28	-5.87708	
29	-5.77972	
30	-5.81757	
31	-5.90515	
32	-5.84656	
33	-5.75653	
34	-5.87677	
35	-5.87219	
36	-5.75165	
37	-5.93414	
38	-5.9198	
39	-5.83923	
40	-5.90881	
41	-5.86456	
42	-5.87921	
43	-5.79468	
44	-5.79834	
45	-5.88043	
46	-5.88837	
47	-5.86792	
48	-5.89783	
49	-5.88348	
50	-5.87494	
51	-5.9024	
52	-5.88928	
53	-5.89233	
54	-5.8255	
55	-5.85602	
56	-5.85327	
57	-5.88257	
58	-5.74585	
59	-5.90576	
60	-5.87494	
61	-5.78766	
62	-5.7666	
63	-5.92285	
64	-5.8783	
65	-5.86395	
66	-5.86853	
67	-5.92499	
68	-5.8963	
69	-5.89966	
70	-5.91492	
71	-5.8963	
72	-5.84747	
73	-5.85846	
74	-5.89203	
75	-5.9021	
76	-5.87799	
77	-5.85663	
78	-5.80383	
79	-5.91919	
80	-5.87402	
81	-5.92102	
82	-5.92102	
83	-5.81635	
84	-5.86243	
85	-5.89966	
86	-5.77057	
87	-5.89508	
88	-5.90668	
89	-5.90149	
90	-5.93109	
91	-5.91797	
92	-5.90637	
93	-5.92102	
94	-5.88715	
95	-5.88287	
96	-5.9317	
97	-5.8429	
98	-5.85663	
99	-5.91614	
100	-5.81329	
101	-5.87891	
102	-5.90332	
103	-5.86182	
104	-5.89417	
105	-5.91217	
106	-5.89966	
107	-5.92041	
108	-5.91827	
109	-5.82825	
110	-5.849	
111	-5.88837	
