Scan	  Chan 1	

1	-6.31134	
2	-6.32599	
3	-6.28815	
4	-6.33667	
5	-6.31805	
6	-6.32568	
7	-6.33606	
8	-6.34003	
9	-6.30676	
10	-6.30066	
11	-6.33881	
12	-6.3031	
13	-6.30585	
14	-6.31683	
15	-6.34613	
16	-6.29608	
17	-6.30951	
18	-6.35101	
19	-6.3443	
20	-6.29028	
21	-6.30402	
22	-6.33057	
23	-6.24298	
24	-6.26587	
25	-6.31958	
26	-6.31866	
27	-6.29395	
28	-6.27045	
29	-6.31256	
30	-6.31348	
31	-6.27136	
32	-6.3028	
33	-6.31348	
34	-6.31378	
35	-6.30493	
36	-6.33179	
37	-6.24908	
38	-6.23962	
39	-6.2796	
40	-6.3208	
41	-6.32294	
42	-6.33362	
43	-6.35529	
44	-6.31165	
45	-6.31683	
46	-6.28906	
47	-6.32324	
48	-6.30951	
49	-6.29395	
50	-6.3385	
51	-6.31897	
52	-6.29669	
53	-6.31531	
54	-6.33362	
55	-6.33209	
56	-6.30066	
57	-6.32446	
58	-6.32477	
59	-6.31561	
60	-6.31195	
61	-6.28357	
62	-6.32599	
63	-6.31958	
64	-6.32904	
65	-6.33881	
66	-6.26465	
67	-6.32721	
68	-6.27869	
69	-6.29883	
70	-6.33118	
71	-6.31958	
72	-6.28754	
73	-6.31378	
74	-6.30829	
75	-6.33026	
76	-6.32294	
77	-6.32721	
78	-6.33698	
79	-6.32599	
80	-6.34338	
81	-6.28784	
82	-6.30341	
83	-6.33911	
84	-6.3147	
85	-6.31378	
86	-6.33453	
87	-6.32385	
88	-6.31531	
89	-6.3382	
90	-6.31531	
91	-6.32416	
92	-6.28754	
93	-6.33606	
94	-6.32721	
95	-6.34613	
96	-6.31805	
97	-6.32874	
98	-6.34552	
99	-6.33698	
100	-6.31592	
101	-6.32416	
102	-6.32507	
103	-6.32538	
104	-6.32019	
105	-6.32233	
106	-6.30402	
107	-6.3031	
108	-6.32294	
109	-6.32935	
110	-6.32233	
111	-6.33606	
112	-6.30096	
113	-6.30219	
114	-6.32568	
115	-6.33026	
116	-6.32996	
117	-6.33331	
118	-6.32843	
119	-6.31439	
120	-6.33118	
121	-6.32477	
122	-6.3266	
123	-6.32202	
124	-6.32385	
125	-6.32751	
126	-6.3559	
127	-6.33362	
128	-6.26709	
129	-6.30646	
130	-6.33667	
131	-6.26892	
132	-6.33057	
133	-6.34033	
134	-6.33179	
135	-6.3382	
136	-6.37085	
137	-6.31805	
138	-6.32812	
139	-6.28754	
140	-6.34674	
141	-6.34064	
142	-6.32355	
143	-6.33759	
144	-6.34277	
145	-6.34644	
146	-6.33911	
147	-6.30798	
148	-6.34918	
149	-6.34857	
150	-6.3562	
151	-6.37573	
152	-6.33301	
153	-6.3446	
154	-6.34613	
155	-6.2973	
156	-6.31744	
157	-6.33972	
158	-6.36566	
159	-6.34613	
160	-6.32599	
161	-6.33728	
162	-6.3443	
163	-6.34338	
164	-6.35376	
165	-6.30859	
166	-6.33545	
167	-6.34918	
168	-6.33148	
169	-6.34735	
170	-6.34064	
171	-6.33606	
172	-6.3446	
173	-6.35406	
174	-6.33789	
175	-6.34125	
176	-6.29333	
177	-6.23627	
178	-6.31683	
179	-6.30676	
180	-6.34033	
181	-6.33148	
