Scan	  Chan 1	

1	5.70892	
2	5.65308	
3	5.59753	
4	5.6842	
5	5.61493	
6	5.67688	
7	5.65948	
8	5.59906	
9	5.65491	
10	5.61157	
11	5.7251	
12	5.66467	
13	5.59265	
14	5.64453	
15	5.62042	
16	5.70831	
17	5.65308	
18	5.60181	
19	5.66895	
20	5.60852	
21	5.68726	
22	5.68115	
23	5.60089	
24	5.63751	
25	5.61432	
26	5.71442	
27	5.64331	
28	5.59631	
29	5.67017	
30	5.61401	
31	5.6781	
32	5.65704	
33	5.59784	
34	5.66559	
35	5.60822	
36	5.70892	
37	5.66925	
38	5.5899	
39	5.64728	
40	5.6192	
41	5.70312	
42	5.6543	
43	5.60669	
44	5.66895	
45	5.6073	
46	5.68756	
47	5.67444	
48	5.59875	
49	5.64362	
50	5.61493	
51	5.71228	
52	5.65826	
53	5.59326	
54	5.67169	
55	5.61768	
56	5.67627	
57	5.66406	
58	5.60303	
59	5.65521	
60	5.6134	
61	5.70251	
62	5.66528	
63	5.59357	
64	5.64392	
65	5.6189	
66	5.70251	
67	5.6546	
68	5.60181	
69	5.66986	
70	5.61432	
71	5.68451	
72	5.67719	
73	5.60059	
74	5.63385	
75	5.61188	
76	5.7077	
77	5.65918	
78	5.59387	
79	5.66467	
80	5.61859	
81	5.6781	
82	5.66681	
83	5.60059	
84	5.66101	
85	5.61157	
86	5.69824	
87	5.66986	
88	5.59479	
89	5.6424	
90	5.62012	
91	5.70099	
92	5.66284	
93	5.59998	
94	5.67017	
95	5.61249	
96	5.67902	
97	5.67719	
98	5.60089	
99	5.62378	
100	5.61401	
101	5.7077	
102	5.66559	
103	5.59479	
104	5.66467	
105	5.61615	
106	5.68024	
107	5.66711	
108	5.60486	
109	5.6546	
110	5.6076	
111	5.70343	
112	5.66833	
113	5.59784	
114	5.64453	
115	5.61951	
116	5.7016	
117	5.65887	
118	5.60516	
119	5.67444	
120	5.60791	
121	5.68604	
122	5.67902	
123	5.6015	
124	5.63263	
125	5.61493	
126	5.7074	
127	5.67078	
128	5.59814	
129	5.67627	
130	5.6189	
131	5.6781	
132	5.66711	
133	5.60577	
134	5.6543	
135	5.61249	
136	5.69427	
137	5.67444	
138	5.59814	
139	5.65399	
140	5.61981	
141	5.70221	
142	5.6604	
143	5.6015	
144	5.66772	
145	5.61249	
146	5.68604	
147	5.6839	
148	5.60425	
149	5.63171	
150	5.61218	
151	5.71381	
152	5.67291	
153	5.59814	
154	5.66742	
155	5.61768	
156	5.68054	
157	5.67078	
158	5.60638	
159	5.65369	
160	5.61127	
161	5.69122	
162	5.68176	
163	5.59448	
164	5.64301	
165	5.62286	
166	5.70221	
167	5.66345	
168	5.59998	
169	5.672	
170	5.61279	
171	5.68146	
172	5.6839	
173	5.60272	
174	5.62927	
175	5.61249	
176	5.71106	
177	5.68054	
178	5.59906	
179	5.66284	
180	5.62134	
181	5.67719	
182	5.66742	
183	5.60974	
184	5.66071	
185	5.6134	
186	5.69397	
187	5.68268	
188	5.5954	
189	5.63538	
190	5.62195	
191	5.70099	
192	5.66284	
193	5.59784	
194	5.67383	
195	5.61157	
196	5.67291	
197	5.68237	
198	5.60242	
199	5.62439	
200	5.61218	
201	5.71686	
202	5.67841	
