Scan	  Chan 1	

1	-3.8031	
2	-3.86414	
3	-3.5141	
4	-4.19952	
5	-3.64075	
6	-3.30627	
7	-3.61664	
8	-3.63983	
9	-4.23157	
10	-4.00269	
11	-4.31305	
12	-3.29773	
13	-3.73413	
14	-3.74115	
15	-3.42926	
16	-3.83209	
17	-3.67767	
18	-3.47595	
19	-2.93457	
20	-4.21539	
21	-4.17084	
22	-3.43842	
23	-3.71613	
24	-3.74115	
25	-4.49463	
26	-3.94165	
27	-3.94592	
28	-2.13928	
29	-4.81262	
30	-3.97797	
31	-3.77411	
32	-3.47565	
33	-3.63373	
34	-3.63251	
35	-3.87939	
36	-2.93701	
37	-3.90472	
38	-4.36554	
39	-3.81622	
40	-3.50616	
41	-3.28064	
42	-3.68927	
43	-3.62274	
44	-4.10614	
45	-3.27911	
46	-4.37408	
47	-3.48297	
48	-3.50159	
49	-3.40637	
50	-4.25354	
51	-4.1391	
52	-3.38715	
53	-3.69171	
54	-4.15527	
55	-3.72375	
56	-3.89008	
57	-4.03992	
58	-4.03564	
59	-3.90228	
60	-3.63434	
61	-3.87024	
62	-3.78571	
63	-3.82111	
64	-3.59009	
65	-2.70386	
66	-3.41339	
67	-3.79486	
68	-3.77838	
69	-3.19031	
70	-3.68469	
71	-3.65356	
72	-3.99109	
73	-3.78937	
74	-3.50128	
75	-4.06311	
76	-3.68439	
77	-3.72009	
78	-3.80646	
79	-3.29407	
80	-3.54187	
81	-4.40796	
82	-3.71185	
83	-4.52332	
84	-3.56293	
85	-3.82965	
86	-4.44885	
87	-3.29437	
88	-3.50281	
89	-3.88397	
90	-3.75275	
91	-2.77222	
92	-4.16901	
93	-3.92578	
94	-4.08752	
95	-3.77563	
96	-3.77045	
97	-4.25201	
98	-3.59375	
99	-4.01947	
100	-3.25104	
101	-3.79517	
102	-3.68835	
103	-3.29712	
104	-4.93469	
105	-4.17114	
106	-4.01642	
107	-3.69415	
108	-4.0686	
109	-4.19159	
110	-3.77838	
111	-3.32672	
112	-3.52386	
113	-3.73138	
114	-3.8327	
115	-3.73413	
116	-3.3728	
117	-3.5968	
118	-3.9151	
119	-3.56323	
120	-3.79425	
121	-3.69904	
122	-4.48639	
123	-3.89435	
124	-3.50372	
125	-4.07593	
126	-3.95477	
127	-3.87878	
128	-4.06555	
129	-3.98926	
130	-3.21503	
131	-3.75244	
132	-3.93616	
133	-3.7265	
134	-4.05914	
135	-3.25043	
136	-4.69757	
137	-3.75671	
138	-3.66089	
139	-3.76862	
140	-3.33374	
141	-3.46436	
142	-1.84662	
143	-4.05121	
144	-4.28986	
145	-4.14398	
146	-4.07074	
147	-3.78357	
148	-3.94104	
149	-4.00665	
150	-3.74908	
151	-4.11896	
152	-3.67126	
153	-3.63159	
154	-3.24554	
155	-3.58093	
156	-3.85284	
157	-3.57544	
158	-4.02527	
159	-4.38171	
160	-4.34174	
161	-3.82568	
162	-3.7323	
163	-4.29779	
164	-3.55194	
165	-4.52057	
166	-3.83179	
167	-2.92267	
168	-4.07166	
169	-3.27942	
170	-3.58093	
171	-3.26263	
172	-4.78943	
173	-4.09485	
174	-3.77075	
175	-4.1629	
176	-3.8446	
177	-3.0484	
178	-3.29559	
179	-3.94226	
180	-4.22668	
181	-3.67828	
182	-3.66333	
183	-3.88092	
184	-3.93097	
185	-3.62183	
186	-3.21625	
187	-3.81165	
188	-3.84705	
189	-4.00085	
190	-3.7619	
191	-3.31482	
192	-4.58679	
193	-3.85406	
194	-3.95447	
195	-4.13849	
196	-4.0686	
197	-3.97797	
198	-4.19373	
199	-3.60413	
200	-4.36798	
201	-3.47839	
202	-3.75519	
203	-3.51105	
204	-3.42651	
205	-3.65417	
206	-3.61786	
207	-3.90656	
208	-3.91327	
209	-3.77655	
210	-3.86169	
211	-4.534	
212	-3.96515	
213	-4.14642	
214	-4.03351	
215	-3.03833	
216	-3.8501	
217	-3.26996	
218	-4.24957	
219	-3.86139	
220	-3.65997	
221	-3.99536	
222	-3.7851	
223	-3.34106	
224	-4.23462	
225	-3.66302	
226	-4.19739	
227	-3.7912	
228	-3.35114	
229	-4.09119	
230	-3.7204	
231	-4.52148	
232	-2.99591	
233	-4.58618	
234	-3.95538	
235	-3.71735	
236	-3.7912	
237	-3.69171	
238	-2.68768	
239	-2.79968	
240	-3.46161	
241	-2.26074	
242	-3.97552	
243	-3.06915	
244	-3.91632	
245	-5.13031	
246	-3.89282	
247	-1.4032	
248	-3.77869	
249	-3.92639	
250	-4.03961	
251	-3.36823	
252	-3.62152	
253	-3.94958	
254	-3.90411	
255	-3.78418	
256	-4.35699	
257	-3.79974	
258	-2.99347	
259	-3.83057	
260	-3.8382	
261	-3.84766	
262	-3.68073	
263	-4.15771	
264	-3.76373	
265	-3.72711	
266	-3.24799	
267	-3.80981	
268	-3.92487	
269	-3.95569	
270	-4.35089	
271	-4.62921	
272	-3.84491	
273	-3.5965	
274	-3.89069	
275	-3.84003	
276	-3.99445	
277	-3.94318	
278	-3.45215	
279	-3.68317	
280	-4.03107	
281	-3.02277	
282	-3.39203	
283	-4.2868	
284	-3.90076	
285	-3.94501	
286	-3.39569	
287	-3.38074	
288	-3.32031	
289	-3.71155	
290	-4.3335	
291	-3.35907	
292	-4.01459	
293	-3.96088	
294	-3.60168	
295	-3.18146	
296	-3.49609	
297	-4.12323	
298	-3.9682	
299	-4.17908	
300	-4.01978	
301	-3.85986	
302	-4.03229	
303	-3.97858	
304	-3.63251	
305	-4.18457	
306	-3.64624	
307	-3.35754	
308	-3.76984	
309	-3.9621	
310	-3.6026	
311	-4.43787	
312	-3.99658	
313	-3.97156	
314	-3.77014	
315	-3.26599	
316	-4.38416	
317	-2.90619	
318	-4.65973	
319	-4.39331	
320	-4.03534	
321	-3.65601	
322	-4.16016	
323	-3.99261	
324	-3.98285	
325	-3.79944	
326	-3.51868	
327	-4.0033	
328	-3.4549	
329	-3.78082	
330	-3.79669	
331	-2.58606	
332	-3.60443	
333	-3.93829	
334	-3.83331	
335	-3.90289	
336	-3.54767	
337	-3.80798	
338	-3.58734	
339	-4.07501	
340	-3.49945	
341	-3.44055	
342	-3.61603	
343	-3.64319	
344	-4.63104	
345	-3.42743	
346	-3.91022	
347	-3.82599	
348	-3.94653	
349	-3.99902	
350	-3.5965	
351	-3.88641	
352	-4.08173	
353	-3.32581	
354	-4.00604	
355	-3.76038	
356	-4.52118	
357	-3.55957	
358	-3.86658	
359	-4.04938	
