Scan	  Chan 1	

1	-1.24329	
2	-2.75665	
3	-1.78497	
4	-3.48511	
5	-2.8064	
6	-4.00757	
7	-3.22693	
8	-1.65161	
9	-3.46497	
10	-2.50458	
11	-4.56757	
12	-3.31757	
13	-3.16406	
14	-2.05078	
15	-3.23639	
16	-3.638	
17	-2.78503	
18	-3.43811	
19	-1.59119	
20	-3.28278	
21	-3.00354	
22	-0.999756	
23	-4.33563	
24	-3.31818	
25	-4.03381	
26	-3.20618	
27	-0.216675	
28	-3.3606	
29	-4.17816	
30	-4.30054	
31	2.6416	
32	-3.5144	
33	-3.78632	
34	-2.74139	
35	-3.64716	
36	-3.88916	
37	3.3252	
38	-1.6571	
39	-3.15613	
40	-3.31665	
41	-2.21191	
42	-4.20166	
43	-2.5412	
44	0.238342	
45	-3.2782	
46	-3.83209	
47	-1.75568	
48	-3.13477	
49	-3.3075	
50	-3.60626	
51	-4.08081	
52	-3.70117	
53	-2.94312	
54	-3.85193	
55	-2.62177	
56	-3.12805	
57	-2.4704	
58	-2.90527	
59	-4.37042	
60	-2.22992	
61	-3.65662	
62	-3.84064	
63	-3.33862	
64	-3.61816	
65	-1.74316	
66	-3.05176	
67	-2.38892	
68	-2.65289	
69	-3.6145	
70	-3.08167	
71	-4.40125	
72	-3.79639	
73	-2.73651	
74	3.07709	
75	-2.92664	
76	-1.90735	
77	-2.6825	
78	-3.41522	
79	-0.215149	
80	-3.76282	
81	0.244751	
82	-3.64288	
83	-1.47156	
84	-4.24561	
85	-3.43628	
86	-3.13568	
87	-3.46161	
88	0.34729	
89	-1.38184	
90	-3.16864	
91	-4.0033	
92	-1.90857	
93	-3.81042	
94	-1.43768	
95	-4.26971	
96	-2.32483	
97	-3.81653	
98	-3.23395	
99	-2.12219	
100	-3.7326	
101	-2.44324	
102	-2.79022	
103	-3.10516	
104	-1.98883	
105	-4.46716	
106	-3.03528	
107	-4.20532	
108	-0.384216	
109	1.53778	
110	-2.78503	
111	-4.13116	
112	-3.91632	
113	-3.51624	
114	-3.01178	
115	-3.48602	
116	-4.30786	
117	-2.9129	
118	-4.20868	
119	-2.4704	
120	-3.74115	
121	-3.60382	
122	-3.3606	
123	-2.31781	
124	-4.07379	
125	-2.8064	
126	-3.36334	
127	-4.56177	
128	-3.20709	
129	-3.68561	
130	1.54846	
131	-3.37708	
132	-4.21692	
133	-3.79333	
134	-1.54236	
135	-4.1983	
136	-2.95471	
137	-3.60626	
138	-2.25555	
139	-3.89954	
140	-0.913086	
141	-1.61621	
142	-3.97461	
143	-3.77716	
144	-2.13318	
145	-3.81592	
146	-3.93158	
147	-1.92108	
148	-3.78326	
149	-3.51837	
150	-3.47076	
151	-2.71729	
152	-3.63007	
153	-2.45178	
154	-4.07043	
155	-2.73163	
156	-4.01825	
157	-1.84906	
158	0.908508	
159	-3.88458	
160	-1.29364	
161	-3.66394	
162	-3.41553	
163	-3.12012	
164	-2.38617	
165	-2.16095	
166	-3.11981	
167	-3.50433	
168	-0.617981	
169	-3.57819	
170	-3.01849	
171	-1.51276	
172	-3.51044	
173	-3.10364	
174	-3.6261	
175	-3.4024	
176	-3.44757	
177	-1.72424	
178	-3.98071	
179	-2.26898	
180	-3.90625	
181	-3.6084	
182	-3.7265	
183	-0.314636	
184	-2.31506	
185	-3.76129	
186	-3.46863	
187	-1.53687	
188	-2.46155	
189	-2.00134	
190	-3.81866	
191	-2.36664	
192	-1.47766	
193	-4.01154	
194	-3.75214	
195	-0.388794	
196	-1.94397	
197	-0.681763	
198	-3.10547	
199	-3.26172	
200	-2.52899	
201	-2.57111	
202	-3.88947	
203	-3.11066	
204	-3.56171	
205	-2.547	
206	-0.402527	
207	-3.87207	
208	-4.20715	
209	-3.47504	
210	1.39801	
211	-3.7204	
212	-1.90033	
213	-4.0863	
214	-2.42554	
215	-4.43756	
216	-4.13605	
217	-3.86993	
218	-3.10883	
219	-3.31604	
220	-4.14154	
221	-3.59528	
222	-3.11188	
223	-3.60382	
224	-3.03833	
225	-2.86652	
226	-2.42584	
227	-2.31598	
228	-3.9621	
229	1.32294	
230	-3.0661	
231	-3.95111	
232	-2.82257	
233	-3.87726	
234	-3.32764	
235	-3.76221	
236	-3.00476	
237	-3.99963	
238	-1.04797	
239	-3.57666	
240	-3.98224	
241	3.50342	
242	-3.69293	
243	1.36139	
244	-3.92517	
245	-0.693054	
246	-4.06952	
247	0.78125	
248	-2.78381	
249	-3.49243	
250	-4.02435	
251	-3.9679	
252	1.87805	
253	-3.22144	
254	-3.7326	
255	-3.74847	
256	-4.56726	
257	-3.38867	
258	-3.27667	
259	-0.612183	
260	-3.25897	
261	-4.30664	
262	-2.49725	
263	-4.24622	
264	-1.60492	
265	-3.78052	
266	-3.61725	
267	-4.23615	
268	-2.82349	
269	-1.41418	
270	-1.21643	
271	-3.6676	
272	-2.96112	
273	-3.31055	
274	-0.968628	
275	-3.6377	
276	-2.91962	
277	-4.29749	
278	-4.23706	
279	-3.68378	
280	-3.63556	
281	-1.99554	
282	-4.18915	
283	-2.1759	
284	-3.15918	
285	-2.59277	
286	-1.75659	
287	-3.99353	
288	2.85858	
289	-4.26147	
290	-3.4021	
291	-3.39081	
292	-4.96948	
293	-4.56299	
294	-3.09326	
295	-3.70575	
296	-3.1546	
297	-3.12805	
298	-2.49969	
299	-2.82135	
300	-2.78961	
301	-3.66211	
302	-2.49969	
303	-3.21808	
304	-2.49115	
305	-1.64825	
306	-3.55225	
307	-2.91992	
308	-1.20087	
309	-3.63586	
310	-4.42322	
311	-1.62201	
312	-3.88153	
313	-3.1366	
314	-3.46161	
315	-1.21948	
316	-3.95111	
317	-3.56262	
318	-4.38141	
319	-3.71277	
320	2.005	
321	-4.00757	
322	-2.40234	
323	-3.69843	
324	-3.60199	
325	-3.61847	
326	-2.12341	
327	-3.55682	
328	-3.54034	
329	-1.53839	
330	-2.48596	
331	-4.0802	
332	-3.83331	
333	-3.1134	
334	-1.69952	
335	-3.82538	
336	-1.82983	
337	-3.82782	
338	-3.68774	
339	-1.28235	
340	-3.51257	
341	-2.20581	
342	-4.26025	
343	-3.11462	
344	-3.54919	
345	-2.85858	
346	-4.16656	
347	-2.9599	
348	-4.72534	
349	-2.84424	
350	-3.25134	
351	-3.73627	
352	-1.28387	
353	-3.13934	
354	-2.31201	
355	-3.46039	
356	-2.10297	
357	-3.88	
358	-1.28326	
359	-3.93433	
360	-3.35541	
361	-4.55505	
362	-0.675049	
363	-2.72583	
364	-3.82538	
365	-4.05304	
366	-4.2218	
367	-3.72864	
368	-3.66089	
369	-3.46741	
370	-3.65967	
371	-3.90778	
372	-3.60321	
373	-3.7738	
374	-3.88275	
375	-0.869751	
376	-3.81714	
377	-3.95569	
378	-3.06335	
379	-4.34265	
380	-3.85406	
381	-3.86566	
382	-4.2749	
383	-2.77466	
384	-1.09344	
385	-3.41431	
386	-3.39783	
387	-2.41852	
388	-2.76733	
389	1.9696	
390	-2.89886	
391	-4.0918	
392	-2.09137	
393	-3.64349	
394	-1.04614	
395	-3.25775	
396	-3.99872	
397	-1.09528	
398	-3.02429	
399	-3.81073	
400	-3.28491	
401	-2.14783	
402	-2.03674	
403	-3.11432	
404	-3.78571	
405	1.64764	
