Scan	  Chan 1	

1	-4.94446	
2	-4.99573	
3	-5.64423	
4	-4.59503	
5	-5.10254	
6	-5.14923	
7	-4.62219	
8	-4.83826	
9	-5.06805	
10	-5.02533	
11	-4.69513	
12	-5	
13	-5.06226	
14	-5.03845	
15	-4.7403	
16	-4.82849	
17	-5.01373	
18	-4.65546	
19	-5.4483	
20	-4.50134	
21	-4.73816	
22	-5.12146	
23	-5.11688	
24	-4.79553	
25	-5.11444	
26	-4.73816	
27	-4.90662	
28	-5.56763	
29	-3.80463	
30	-5.14709	
31	-4.52515	
32	-4.91211	
33	-5.18646	
34	-4.39392	
35	-4.91272	
36	-4.90112	
37	-4.80103	
38	-5.03815	
39	-5.22766	
40	-4.74579	
41	-4.69666	
42	-5.48615	
43	-4.7348	
44	-5.09918	
45	-4.84436	
46	-5.07416	
47	-4.93317	
48	-5.01648	
49	-4.94598	
50	-5	
51	-4.67926	
52	-5.08789	
53	-4.67773	
54	-5.31311	
55	-4.61243	
56	-5.01831	
57	-4.70612	
58	-5.04333	
59	-4.83246	
60	-4.77203	
61	-5.35492	
62	-4.823	
63	-4.78638	
64	-4.85779	
65	-4.98077	
66	-5.06195	
67	-4.66309	
68	-4.96857	
69	-4.89838	
70	-5.10803	
71	-4.77203	
72	-5.2478	
73	-5.04059	
74	-4.81689	
75	-5.25452	
76	-4.83063	
77	-5.01892	
78	-5.02472	
79	-5.13824	
80	-5.06622	
81	-4.83734	
82	-5.32898	
83	-4.98993	
84	-4.79706	
85	-5.12817	
86	-4.94781	
87	-4.9942	
88	-4.82849	
89	-5.00977	
90	-4.59167	
91	-4.99298	
92	-4.78058	
93	-5.44189	
94	-4.42352	
95	-5.05066	
96	-4.81293	
97	-4.80042	
98	-5.15442	
99	-4.98718	
100	-4.9234	
101	-4.79675	
102	-4.87122	
103	-5.02197	
104	-4.93378	
105	-4.95209	
106	-5.00763	
107	-5.21179	
108	-4.45496	
109	-5.14526	
110	-4.54071	
111	-5.00092	
112	-4.68475	
113	-5.39185	
114	-4.729	
115	-5.08575	
116	-4.74731	
117	-5.13245	
118	-5.02045	
119	-5.02136	
120	-4.53613	
121	-5.11719	
122	-4.90875	
123	-5.04059	
124	-4.5459	
125	-4.88892	
126	-4.99359	
127	-4.82178	
128	-5.02441	
129	-4.92554	
130	-4.89258	
131	-5.12421	
132	-4.62494	
133	-4.91028	
134	-4.80042	
135	-5.08209	
136	-4.75098	
137	-5.23956	
138	-4.84558	
139	-5.02808	
140	-4.59717	
141	-4.73724	
142	-4.90448	
143	-5.04578	
144	-4.80591	
145	-4.94904	
146	-5.28809	
147	-4.86755	
148	-4.74548	
149	-5.03723	
150	-4.77905	
151	-5.03265	
152	-6.10535	
153	-4.4165	
154	-4.86664	
155	-5.16083	
156	-4.78485	
157	-5.14557	
158	-4.61121	
159	-5.12115	
160	-4.87366	
161	-4.89685	
162	-5.16876	
163	-4.90784	
164	-5.01617	
165	-4.99329	
166	-4.88129	
167	-4.80621	
168	-4.8703	
169	-4.84619	
170	-4.88861	
171	-4.99756	
172	-4.93835	
173	-4.91943	
174	-4.74884	
175	-4.78943	
176	-5.57007	
177	-4.57306	
178	-4.90387	
179	-4.73022	
180	-4.95636	
181	-5.1413	
182	-4.55475	
183	-4.88281	
184	-5.08148	
185	-4.99329	
186	-4.89929	
187	-4.95483	
188	-5.15564	
189	-4.93469	
190	-5.03326	
191	-4.91943	
192	-5.00946	
193	-5.383	
194	-4.69849	
195	-4.96185	
196	-5.06714	
197	-4.90387	
198	-4.18488	
199	-4.63165	
200	-4.99573	
201	-5.20355	
202	-5.09613	
203	-4.58923	
204	-5.13641	
205	-4.79675	
206	-4.94293	
207	-5.0058	
208	-4.83307	
209	-5.21606	
210	-4.36005	
211	-4.90662	
212	-4.89868	
213	-5.10925	
214	-4.98657	
215	-4.91089	
216	-4.6582	
217	-4.81995	
218	-6.36993	
219	-4.60999	
220	-5.11688	
221	-5.18494	
222	-5.63324	
223	-4.88647	
224	-4.90875	
225	-5.13214	
226	-5.48157	
227	-4.13361	
228	-4.84863	
229	-4.84406	
230	-5.27771	
231	-4.99878	
232	-4.8407	
233	-4.79797	
234	-5.22247	
235	-4.87213	
236	-5.01404	
237	-4.7702	
238	-4.38141	
239	-4.75037	
240	-5.39917	
241	-4.6286	
242	-5.35858	
243	-4.64417	
244	-4.54468	
245	-5.01129	
246	-4.87946	
247	-4.82574	
248	-4.8703	
249	-5.09583	
250	-4.8764	
251	-4.99603	
252	-5.22125	
253	-4.69025	
254	-4.91486	
255	-4.79462	
256	-4.91058	
257	-5.1535	
258	-4.81995	
259	-5.0589	
260	-4.87671	
261	-5.13336	
262	-4.86877	
263	-5.2063	
264	-4.45526	
265	-4.8938	
266	-4.81384	
267	-4.98077	
268	-5.24139	
269	-4.72046	
270	-4.99603	
271	-5.36621	
272	-4.57031	
273	-4.98199	
274	-5.39124	
275	-4.76257	
276	-5.59265	
277	-4.58557	
278	-4.85321	
279	-4.77509	
280	-4.92767	
281	-4.75098	
282	-5.0293	
283	-4.93774	
284	-4.79218	
285	-5.19928	
286	-5.23804	
287	-4.99329	
288	-4.729	
289	-5.34515	
290	-4.73755	
291	-4.65851	
292	-4.47571	
293	-4.76776	
294	-5.3067	
295	-4.78821	
296	-4.823	
297	-5.03113	
298	-5.22766	
299	-4.95514	
300	-4.95514	
301	-4.96002	
302	-4.79889	
303	-4.94568	
304	-4.81354	
305	-5.0705	
306	-4.81445	
307	-5.08698	
308	-5.02502	
309	-4.72992	
310	-5.25085	
311	-4.70001	
312	-5.1178	
313	-4.82941	
314	-5.18829	
315	-4.92676	
316	-4.68933	
317	-5.0946	
318	-4.80164	
319	-4.96429	
320	-4.81812	
321	-4.75189	
322	-5.54657	
323	-4.76715	
324	-5.34912	
325	-4.83215	
326	-4.94904	
327	-5.53528	
328	-4.35455	
329	-4.89014	
330	-4.73694	
331	-4.8642	
332	-5.08057	
333	-4.95636	
334	-5.06927	
335	-4.79858	
336	-4.80682	
337	-5.10376	
338	-4.68994	
339	-5.11108	
