Scan	  Chan 1	

1	0.0491333	
2	-2.38525	
3	-2.17407	
4	-1.52069	
5	-0.773315	
6	-1.39557	
7	-3.22815	
8	-2.43835	
9	-4.21478	
10	-1.48285	
11	-1.2442	
12	-3.86993	
13	0.2771	
14	-1.54175	
15	2.3642	
16	-1.37146	
17	-2.37762	
18	-2.06818	
19	0.604248	
20	-2.57782	
21	-1.38824	
22	-1.50421	
23	-0.37323	
24	-3.84491	
25	-2.146	
26	-1.08002	
27	1.38153	
28	-0.815735	
29	-1.88995	
30	-3.10181	
31	-1.52588	
32	-0.298462	
33	-3.10974	
34	-2.95044	
35	-1.99951	
36	-3.40973	
37	-3.74939	
38	-3.30658	
39	-2.8894	
40	-1.14471	
41	-1.33484	
42	-1.9577	
43	-1.95648	
44	-3.06946	
45	-0.443726	
46	-1.99402	
47	-1.89575	
48	-0.620728	
49	0.177612	
50	-0.791931	
51	-2.16949	
52	-1.36475	
53	0.877991	
54	-1.94763	
55	-2.57812	
56	-1.47827	
57	-3.90594	
58	-2.43347	
59	-2.78015	
60	-2.90833	
61	-3.05634	
62	-3.46863	
63	-1.0907	
64	-2.08679	
65	0.44281	
66	-1.94275	
67	-2.15607	
68	-2.41669	
69	2.02179	
70	-0.326843	
71	-2.27753	
72	-2.17651	
73	-4.75769	
74	-2.75543	
75	-1.82953	
76	-3.37555	
77	-0.728455	
78	-1.53015	
79	-3.05328	
80	-2.75177	
81	-3.73413	
82	-2.00439	
83	-0.990295	
84	-1.49353	
85	-3.41125	
86	-3.65204	
87	-3.04199	
88	0.113525	
89	-2.27661	
90	0.739441	
91	-0.180969	
92	-2.28424	
93	-2.5293	
94	-1.76239	
95	-2.08099	
96	-3.59009	
97	-3.19366	
98	-0.213013	
99	-0.0491333	
100	-1.37177	
101	-3.13538	
102	-2.82074	
103	0.0695801	
104	-2.94098	
105	-1.77795	
106	-2.08038	
107	-4.63562	
108	-2.11853	
109	-2.43073	
110	-3.38898	
111	-1.6803	
112	-2.25708	
113	-3.63556	
114	-2.35748	
115	-0.864868	
116	-1.33728	
117	-2.47589	
118	-0.89447	
119	-0.932007	
120	-0.192566	
121	-2.40875	
122	-3.56354	
123	-2.08191	
124	-3.62915	
125	-0.608215	
126	-2.38953	
127	-1.23169	
128	-0.0970459	
129	-1.94305	
130	0.774536	
131	-2.0224	
132	-3.57788	
133	-0.847473	
134	-2.27478	
135	-1.20636	
136	-0.322571	
137	-2.0163	
138	0.123291	
139	-0.87677	
140	0.140686	
141	-0.747986	
142	-2.81952	
143	-1.65802	
144	-2.25769	
145	-0.299988	
146	-1.29669	
147	-2.28424	
148	0.0341797	
149	-3.38135	
150	0.31189	
151	-3.05359	
152	-2.32025	
153	-2.7771	
154	-2.43774	
155	-1.40594	
156	3.90869	
157	-1.45386	
158	-0.260925	
159	-2.23877	
160	-1.30096	
161	-0.346375	
162	-2.72003	
163	-1.72943	
164	-1.95068	
165	-2.53998	
