Scan	  Chan 1	

1	-3.39691	
2	-3.49884	
3	-4.25873	
4	-3.55804	
5	-3.50555	
6	-3.71002	
7	-3.84094	
8	-3.87299	
9	-3.7326	
10	-3.61359	
11	-3.61633	
12	-2.84943	
13	-4.13422	
14	-3.8562	
15	-3.4021	
16	-3.71002	
17	-3.68805	
18	-3.39264	
19	-3.52386	
20	-3.57086	
21	-3.57452	
22	-4.27704	
23	-3.34625	
24	-3.76801	
25	-3.40424	
26	-3.61847	
27	-3.36151	
28	-4.01398	
29	-3.36609	
30	-3.86414	
31	-3.74268	
32	-3.73627	
33	-3.71643	
34	-4.2746	
35	-3.48633	
36	-3.38928	
37	-3.59253	
38	-4.22394	
39	-1.11603	
40	-3.28674	
41	-3.54523	
42	-3.80341	
43	-3.73169	
44	-3.48083	
45	-2.67975	
46	-3.53485	
47	-3.30475	
48	-4.62982	
49	-3.31787	
50	-3.19885	
51	-3.11615	
52	-4.20624	
53	-4.1214	
54	-3.35876	
55	-3.66577	
56	-3.3139	
57	-3.71643	
58	-3.6264	
59	-3.62823	
60	-3.51257	
61	-3.61053	
62	-3.68774	
63	-2.99133	
64	-3.81714	
65	-3.45337	
66	-3.36731	
67	-4.14581	
68	-4.79675	
69	-3.32886	
70	-4.14398	
71	-3.08899	
72	-3.38989	
73	-4.02252	
74	-3.35693	
75	-3.88763	
76	-3.58063	
77	-3.65112	
78	-3.74054	
79	-3.71094	
80	-3.58795	
81	-3.42621	
82	-3.74878	
83	-3.29681	
84	-3.98224	
85	-3.44452	
86	-3.84125	
87	-3.46649	
88	-3.61023	
89	-3.57452	
90	-3.73993	
91	-3.76099	
92	-4.27521	
93	-3.40698	
94	-3.57483	
95	-3.53241	
96	-3.48328	
97	-3.89923	
98	-3.50891	
99	-3.78052	
100	-3.50372	
101	-3.1665	
102	-3.98315	
103	-3.09967	
104	-3.26447	
105	-3.93616	
106	-3.85132	
107	-3.87451	
108	-3.35876	
109	-3.76068	
110	-3.47748	
111	-4.16046	
112	-3.34717	
113	-4.09668	
114	-3.56689	
115	-3.38745	
116	-3.67767	
117	-3.24951	
118	-3.79181	
119	-3.9151	
120	-3.48846	
121	-3.52783	
122	-3.6142	
123	-3.8974	
124	-3.68134	
125	-3.54095	
126	-3.77899	
127	-3.8562	
128	-3.58429	
129	-3.56354	
130	-3.86627	
131	-3.3667	
132	-4.04449	
133	-3.49121	
134	-3.61572	
135	-3.4433	
136	-3.86688	
137	-3.75336	
138	-3.12531	
139	-3.8385	
140	-3.71429	
141	-3.31604	
142	-3.58215	
143	-3.79486	
144	-3.65662	
145	-3.5022	
146	-3.39539	
147	-3.82965	
148	-3.59039	
149	-3.60992	
150	-3.55713	
151	-3.58521	
152	-3.86353	
153	-3.8147	
154	-3.83606	
155	-3.42224	
156	-3.65692	
157	-3.61725	
158	-3.84857	
159	-3.51166	
160	-4.0799	
161	-3.07922	
162	-3.68744	
163	-3.58398	
164	-3.41522	
165	-3.70941	
166	-3.87939	
167	-4.33411	
168	-3.39691	
169	-3.94714	
170	-3.41949	
171	-3.69415	
172	-3.47748	
173	-3.47198	
174	-4.00024	
175	-3.33069	
176	-3.72345	
177	-3.14453	
178	-3.72742	
179	-3.46008	
180	-4.10431	
181	-3.60992	
182	-3.24738	
183	-3.63434	
184	-3.68439	
185	-4.24957	
186	-3.53241	
187	-2.84851	
188	-3.78998	
189	-3.23151	
190	-3.40057	
191	-3.90778	
192	-3.38562	
193	-3.95081	
194	-3.62549	
195	-3.56201	
196	-3.97125	
197	-3.67584	
198	-4.09027	
199	-3.20435	
200	-3.59833	
201	-3.45612	
202	-4.04877	
203	-3.68622	
